Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 158, average 1525, total 241041
@q1[openssl]: count 345, average 1374, total 474374
@q1[ksoftirqd/169]: count 8, average 1916, total 15328

@q2[openssl]: count 597, average 598, total 357104
@q2[ksoftirqd/169]: count 52, average 757, total 39372
@q2[kworker/169:2]: count 2, average 5761, total 11522


@q4[ksoftirqd/169]: count 162, average 948, total 153609
@q4[openssl]: count 15239, average 979, total 14921560
@q4[kworker/169:2]: count 32, average 1177, total 37664

@q5[openssl]: count 117798, average 432, total 50920749
@q5[ksoftirqd/169]: count 1014, average 440, total 446881
@q5[kworker/169:2]: count 248, average 454, total 112676

@uc: count 2480, average 6198, total 15373054

@q1[openssl]: count 346, average 1393, total 482096
@q1[ksoftirqd/169]: count 17, average 1681, total 28583

@q2[openssl]: count 633, average 598, total 378640
@q2[ksoftirqd/169]: count 83, average 684, total 56811


@q4[ksoftirqd/169]: count 250, average 909, total 227323
@q4[openssl]: count 15213, average 969, total 14751718

@q5[openssl]: count 117395, average 432, total 50729453
@q5[ksoftirqd/169]: count 1578, average 436, total 689143

@uc: count 2761, average 17174, total 47418590

@q1[ksoftirqd/169]: count 21, average 1398, total 29375
@q1[openssl]: count 333, average 1445, total 481221
@q1[kworker/169:2]: count 1, average 11582, total 11582

@q2[openssl]: count 560, average 606, total 339516
@q2[ksoftirqd/169]: count 78, average 634, total 49464
@q2[kworker/169:2]: count 2, average 6757, total 13515


@q4[ksoftirqd/169]: count 222, average 895, total 198748
@q4[openssl]: count 15172, average 970, total 14717761
@q4[kworker/169:2]: count 22, average 1268, total 27915

@q5[openssl]: count 117565, average 431, total 50770867
@q5[ksoftirqd/169]: count 1342, average 438, total 588064
@q5[kworker/169:2]: count 168, average 476, total 80074

@uc: count 2174, average 7945, total 17273174

@q1[openssl]: count 341, average 1456, total 496778
@q1[ksoftirqd/169]: count 19, average 1597, total 30359

@q2[openssl]: count 548, average 617, total 338253
@q2[ksoftirqd/169]: count 69, average 649, total 44821
@q2[kworker/169:2]: count 1, average 33283, total 33283


@q4[ksoftirqd/169]: count 180, average 909, total 163762
@q4[openssl]: count 15200, average 969, total 14732775
@q4[kworker/169:2]: count 12, average 3621, total 43461

@q5[openssl]: count 117902, average 431, total 50919498
@q5[ksoftirqd/169]: count 1049, average 444, total 466206
@q5[kworker/169:2]: count 92, average 765, total 70462

@uc: count 2264, average 7485, total 16947712

@q1[openssl]: count 338, average 1285, total 434661
@q1[ksoftirqd/169]: count 16, average 1547, total 24767

@q2[openssl]: count 871, average 563, total 490614
@q2[ksoftirqd/169]: count 74, average 659, total 48810
@q2[kworker/169:2]: count 2, average 8956, total 17913


@q4[ksoftirqd/169]: count 233, average 910, total 212261
@q4[openssl]: count 15390, average 962, total 14810820
@q4[kworker/169:2]: count 22, average 1344, total 29576

@q5[ksoftirqd/169]: count 1488, average 432, total 643804
@q5[openssl]: count 117380, average 432, total 50718658
@q5[kworker/169:2]: count 166, average 508, total 84347

@uc: count 2579, average 7222, total 18626656

@q1[openssl]: count 334, average 1295, total 432670
@q1[ksoftirqd/169]: count 20, average 1642, total 32852

@q2[openssl]: count 717, average 589, total 422873
@q2[ksoftirqd/169]: count 71, average 645, total 45803


@q4[ksoftirqd/169]: count 182, average 896, total 163176
@q4[openssl]: count 15348, average 965, total 14818778

@q5[openssl]: count 117964, average 432, total 50963155
@q5[ksoftirqd/169]: count 1077, average 437, total 470913

@uc: count 2118, average 6740, total 14275570

@q1[openssl]: count 336, average 1413, total 474982
@q1[ksoftirqd/169]: count 21, average 1575, total 33092

@q2[openssl]: count 533, average 607, total 323941
@q2[ksoftirqd/169]: count 71, average 644, total 45784
@q2[kworker/169:2]: count 1, average 9919, total 9919


@q4[ksoftirqd/169]: count 193, average 908, total 175412
@q4[openssl]: count 15191, average 972, total 14775211
@q4[kworker/169:2]: count 11, average 1692, total 18613

@q5[openssl]: count 117813, average 431, total 50863628
@q5[ksoftirqd/169]: count 1145, average 445, total 509732
@q5[kworker/169:2]: count 85, average 566, total 48130

@uc: count 2093, average 5948, total 12449292

@q1[openssl]: count 334, average 1367, total 456805
@q1[ksoftirqd/169]: count 20, average 1682, total 33642

@q2[openssl]: count 622, average 608, total 378434
@q2[ksoftirqd/169]: count 69, average 688, total 47531
@q2[kworker/169:2]: count 1, average 22582, total 22582


@q4[ksoftirqd/169]: count 188, average 896, total 168494
@q4[openssl]: count 15261, average 969, total 14796917
@q4[kworker/169:2]: count 11, average 2301, total 25317

@q5[openssl]: count 117838, average 432, total 50939911
@q5[ksoftirqd/169]: count 1119, average 435, total 487614
@q5[kworker/169:2]: count 87, average 623, total 54202

@uc: count 2101, average 6780, total 14244861
