Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 202, average 1378, total 278502
@q5[kworker/169:2]: count 79, average 693, total 54768

@uc: count 2081, average 6645, total 13829129

@q1[openssl]: count 365, average 1195, total 436409
@q1[ksoftirqd/169]: count 11, average 2609, total 28704
@q1[kworker/169:2]: count 1, average 11602, total 11602

@q2[openssl]: count 1641, average 641, total 1052964
@q2[ksoftirqd/169]: count 49, average 775, total 37975
@q2[kworker/169:2]: count 3, average 10743, total 32230


@q4[openssl]: count 13346, average 960, total 12820613
@q4[ksoftirqd/169]: count 109, average 999, total 108982
@q4[kworker/169:2]: count 21, average 1887, total 39634

@q5[openssl]: count 101121, average 429, total 43451863
@q5[ksoftirqd/169]: count 741, average 439, total 325477
@q5[kworker/169:2]: count 156, average 599, total 93513

@uc: count 2662, average 15702, total 41800346

@q1[openssl]: count 369, average 1268, total 468240
@q1[ksoftirqd/169]: count 6, average 2753, total 16522

@q2[openssl]: count 1652, average 638, total 1055229
@q2[ksoftirqd/169]: count 38, average 943, total 35858
@q2[kworker/169:2]: count 1, average 37280, total 37280


@q4[openssl]: count 13378, average 960, total 12843960
@q4[ksoftirqd/169]: count 79, average 1042, total 82345
@q4[kworker/169:2]: count 11, average 3886, total 42751

@q5[openssl]: count 101371, average 429, total 43553523
@q5[ksoftirqd/169]: count 544, average 445, total 242479
@q5[kworker/169:2]: count 87, average 798, total 69489

@uc: count 2157, average 7888, total 17016207

@q1[openssl]: count 424, average 1245, total 528082
@q1[ksoftirqd/169]: count 16, average 1846, total 29536
@q1[kworker/169:2]: count 2, average 5295, total 10591

@q2[openssl]: count 1697, average 632, total 1072879
@q2[ksoftirqd/169]: count 48, average 794, total 38124
@q2[kworker/169:2]: count 2, average 5119, total 10239


@q4[openssl]: count 13394, average 955, total 12804533
@q4[ksoftirqd/169]: count 122, average 1005, total 122621
@q4[kworker/169:2]: count 2, average 4954, total 9908

@q5[openssl]: count 101185, average 430, total 43554652
@q5[ksoftirqd/169]: count 832, average 438, total 364792
@q5[kworker/169:2]: count 4, average 2407, total 9629

@uc: count 2619, average 7911, total 20720009

@q1[openssl]: count 361, average 1218, total 439906
@q1[ksoftirqd/169]: count 12, average 1664, total 19979
@q1[kworker/169:2]: count 2, average 9868, total 19737

@q2[openssl]: count 1625, average 642, total 1043536
@q2[ksoftirqd/169]: count 56, average 760, total 42582
@q2[kworker/169:2]: count 4, average 9716, total 38864


@q4[openssl]: count 13331, average 958, total 12777189
@q4[ksoftirqd/169]: count 132, average 980, total 129375
@q4[kworker/169:2]: count 23, average 2359, total 54259

@q5[openssl]: count 100983, average 430, total 43423011
@q5[ksoftirqd/169]: count 912, average 440, total 401750
@q5[kworker/169:2]: count 169, average 633, total 107020

@uc: count 2127, average 7670, total 16314873

@q1[openssl]: count 1692, average 1180, total 1997495
@q1[kworker/169:0]: count 20, average 1454, total 29095
@q1[ksoftirqd/169]: count 23, average 1641, total 37750
@q1[kworker/169:2]: count 11, average 2430, total 26740

@q2[openssl]: count 2953, average 563, total 1664568
@q2[ksoftirqd/169]: count 52, average 805, total 41902
@q2[kworker/169:0]: count 22, average 1854, total 40788
@q2[kworker/169:2]: count 12, average 3390, total 40687


@q4[openssl]: count 14512, average 928, total 13469109
@q4[ksoftirqd/169]: count 94, average 980, total 92203
@q4[kworker/169:0]: count 32, average 1505, total 48169
@q4[kworker/169:2]: count 22, average 2149, total 47299

@q5[openssl]: count 101266, average 429, total 43541345
@q5[ksoftirqd/169]: count 561, average 448, total 251383
@q5[kworker/169:0]: count 113, average 681, total 76967
@q5[kworker/169:2]: count 100, average 755, total 75582

@uc: count 3451, average 4559, total 15736187

@q1[openssl]: count 358, average 1212, total 434222
@q1[ksoftirqd/169]: count 17, average 1825, total 31038
@q1[kworker/169:0]: count 1, average 13436, total 13436

@q2[openssl]: count 1626, average 654, total 1064360
@q2[ksoftirqd/169]: count 65, average 847, total 55103
@q2[kworker/169:0]: count 1, average 35216, total 35216


@q4[openssl]: count 13351, average 960, total 12826301
@q4[ksoftirqd/169]: count 123, average 1032, total 126960
@q4[kworker/169:0]: count 1, average 62187, total 62187

@q5[openssl]: count 101253, average 429, total 43508973
@q5[ksoftirqd/169]: count 786, average 445, total 350322
@q5[kworker/169:0]: count 1, average 30958, total 30958

@uc: count 2050, average 6133, total 12572972

@q1[openssl]: count 366, average 1271, total 465238
@q1[ksoftirqd/169]: count 7, average 2218, total 15528
@q1[kworker/169:0]: count 1, average 13936, total 13936

@q2[openssl]: count 1646, average 639, total 1052862
@q2[ksoftirqd/169]: count 41, average 836, total 34306
@q2[kworker/169:0]: count 1, average 36137, total 36137


@q4[openssl]: count 13371, average 961, total 12851851
@q4[ksoftirqd/169]: count 103, average 1007, total 103812
@q4[kworker/169:0]: count 1, average 30698, total 30698

@q5[openssl]: count 101334, average 430, total 43587771
@q5[ksoftirqd/169]: count 727, average 437, total 317895
@q5[kworker/169:0]: count 1, average 64491, total 64491

@uc: count 2462, average 6804, total 16752808

@q1[openssl]: count 1709, average 1187, total 2029305
@q1[ksoftirqd/169]: count 29, average 1476, total 42829
@q1[kworker/169:0]: count 24, average 1632, total 39174

@q2[openssl]: count 2961, average 575, total 1703126
@q2[ksoftirqd/169]: count 73, average 713, total 52112
@q2[kworker/169:0]: count 24, average 1937, total 46508


@q4[openssl]: count 14512, average 932, total 13525706
@q4[ksoftirqd/169]: count 129, average 945, total 122026
@q4[kworker/169:0]: count 24, average 1738, total 41717

@q5[openssl]: count 101189, average 430, total 43512868
@q5[ksoftirqd/169]: count 769, average 438, total 337203
@q5[kworker/169:0]: count 24, average 1712, total 41098

@uc: count 3627, average 4973, total 18037137

@q1[openssl]: count 367, average 1228, total 450701
@q1[ksoftirqd/169]: count 8, average 2399, total 19197
@q1[kworker/169:0]: count 1, average 12323, total 12323

@q2[openssl]: count 1649, average 638, total 1052791
@q2[ksoftirqd/169]: count 38, average 923, total 35086
@q2[kworker/169:0]: count 2, average 13876, total 27752


@q4[openssl]: count 13381, average 959, total 12832875
@q4[ksoftirqd/169]: count 89, average 1002, total 89250
@q4[kworker/169:0]: count 12, average 2711, total 32543

@q5[openssl]: count 101394, average 430, total 43603056
@q5[ksoftirqd/169]: count 614, average 441, total 270895
@q5[kworker/169:0]: count 87, average 708, total 61638

@uc: count 2060, average 6894, total 14202498

@q1[openssl]: count 365, average 1212, total 442382
@q1[ksoftirqd/169]: count 10, average 2109, total 21099
@q1[kworker/169:2]: count 2, average 7043, total 14086

@q2[openssl]: count 1640, average 637, total 1045384
@q2[ksoftirqd/169]: count 52, average 795, total 41367
@q2[kworker/169:2]: count 2, average 16761, total 33523


@q4[openssl]: count 13360, average 959, total 12818540
@q4[ksoftirqd/169]: count 111, average 982, total 109112
@q4[kworker/169:2]: count 2, average 13174, total 26349

@q5[openssl]: count 101230, average 429, total 43498089
@q5[ksoftirqd/169]: count 762, average 440, total 335656
@q5[kworker/169:2]: count 3, average 10723, total 32171

@uc: count 2031, average 6986, total 14189677

@q1[openssl]: count 357, average 1236, total 441422
@q1[ksoftirqd/169]: count 19, average 1799, total 34185
@q1[kworker/169:2]: count 3, average 5086, total 15258

@q2[openssl]: count 1637, average 637, total 1043942
@q2[ksoftirqd/169]: count 52, average 746, total 38819
@q2[kworker/169:2]: count 3, average 11217, total 33653


@q4[openssl]: count 13365, average 960, total 12833730
@q4[ksoftirqd/169]: count 114, average 1012, total 115410
@q4[kworker/169:2]: count 3, average 8943, total 26831

@q5[openssl]: count 101346, average 430, total 43582864
@q5[ksoftirqd/169]: count 745, average 440, total 327962
@q5[kworker/169:2]: count 4, average 7516, total 30067

@uc: count 2845, average 16903, total 48090145

@q1[openssl]: count 360, average 1212, total 436644
@q1[ksoftirqd/169]: count 13, average 1862, total 24206
@q1[kworker/169:2]: count 2, average 4483, total 8967

@q2[openssl]: count 1648, average 637, total 1051174
@q2[ksoftirqd/169]: count 43, average 1037, total 44606
@q2[kworker/169:2]: count 3, average 9861, total 29585


@q4[openssl]: count 13385, average 960, total 12855766
@q4[ksoftirqd/169]: count 85, average 1009, total 85841
@q4[kworker/169:2]: count 4, average 5878, total 23514

@q5[openssl]: count 101482, average 429, total 43623004
@q5[ksoftirqd/169]: count 543, average 450, total 244878
@q5[kworker/169:2]: count 15, average 1928, total 28924

@uc: count 2341, average 7985, total 18693603

@q1[openssl]: count 362, average 1230, total 445385
@q1[ksoftirqd/169]: count 12, average 1815, total 21783
@q1[kworker/169:2]: count 1, average 11552, total 11552

@q2[openssl]: count 1645, average 636, total 1046424
@q2[ksoftirqd/169]: count 40, average 840, total 33603
@q2[kworker/169:2]: count 1, average 26019, total 26019


@q4[openssl]: count 13401, average 959, total 12864901
@q4[ksoftirqd/169]: count 72, average 1054, total 75898
@q4[kworker/169:2]: count 1, average 18595, total 18595

@q5[openssl]: count 101543, average 429, total 43624362
@q5[ksoftirqd/169]: count 453, average 451, total 204712
@q5[kworker/169:2]: count 1, average 22482, total 22482

@uc: count 2131, average 7353, total 15671021

@q1[openssl]: count 355, average 1228, total 436245
@q1[ksoftirqd/169]: count 15, average 1710, total 25660
@q1[kworker/169:2]: count 1, average 11692, total 11692

@q2[openssl]: count 1635, average 638, total 1043307
@q2[ksoftirqd/169]: count 51, average 768, total 39175
@q2[kworker/169:2]: count 2, average 12408, total 24817


@q4[openssl]: count 13348, average 963, total 12857816
@q4[ksoftirqd/169]: count 114, average 964, total 109926
@q4[kworker/169:2]: count 11, average 2362, total 25987

@q5[openssl]: count 101231, average 429, total 43519617
@q5[ksoftirqd/169]: count 762, average 437, total 333423
@q5[kworker/169:2]: count 79, average 680, total 53798

@uc: count 2127, average 7496, total 15945230

@q1[openssl]: count 364, average 1219, total 443842
@q1[ksoftirqd/169]: count 13, average 2028, total 26371

@q2[openssl]: count 1639, average 639, total 1047824
@q2[ksoftirqd/169]: count 53, average 824, total 43723


@q4[openssl]: count 13362, average 959, total 12815724
@q4[ksoftirqd/169]: count 106, average 977, total 103646

@q5[openssl]: count 101287, average 429, total 43537317
@q5[ksoftirqd/169]: count 706, average 443, total 313382

@uc: count 2391, average 6719, total 16066100

@q1[openssl]: count 422, average 1271, total 536562
@q1[ksoftirqd/169]: count 18, average 1575, total 28354
@q1[kworker/169:2]: count 8, average 2373, total 18985

@q2[openssl]: count 1701, average 637, total 1084602
@q2[ksoftirqd/169]: count 55, average 747, total 41115
@q2[kworker/169:2]: count 8, average 1964, total 15719


@q4[openssl]: count 13414, average 957, total 12849855
@q4[ksoftirqd/169]: count 115, average 991, total 114078
@q4[kworker/169:2]: count 8, average 1762, total 14097

@q5[openssl]: count 101323, average 429, total 43554575
@q5[ksoftirqd/169]: count 748, average 441, total 330437
@q5[kworker/169:2]: count 16, average 955, total 15289

@uc: count 2186, average 6392, total 13974409

@q1[openssl]: count 239, average 1309, total 312965
@q1[swapper/169]: count 113, average 2388, total 269848
@q1[ksoftirqd/169]: count 16, average 2460, total 39364
@q1[kworker/169:2]: count 1, average 12914, total 12914

@q2[openssl]: count 1293, average 655, total 847300
@q2[ksoftirqd/169]: count 58, average 984, total 57102
@q2[swapper/169]: count 284, average 1076, total 305736
@q2[kworker/169:2]: count 2, average 4503, total 9007


@q4[openssl]: count 10918, average 961, total 10493147
@q4[ksoftirqd/169]: count 163, average 1275, total 207856
@q4[kworker/169:2]: count 12, average 1447, total 17373
@q4[swapper/169]: count 2383, average 1592, total 3795812

@q5[openssl]: count 83051, average 430, total 35731239
@q5[kworker/169:2]: count 84, average 506, total 42579
@q5[ksoftirqd/169]: count 1124, average 570, total 641414
@q5[swapper/169]: count 17706, average 705, total 12496812

@uc: count 4037, average 8624, total 34817290
