Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 539, average 2609, total 1406663
@q4[openssl]: count 40579, average 968, total 39289902
@q4[ksoftirqd/169]: count 2796, average 969, total 2711504
@q4[kworker/169:1]: count 49, average 1384, total 67816

@q5[openssl]: count 318320, average 430, total 137092810
@q5[ksoftirqd/169]: count 21437, average 432, total 9271347
@q5[kworker/169:1]: count 386, average 489, total 188863

@uc: count 2369, average 6820, total 16156982

@q1[openssl]: count 943, average 2552, total 2407224
@q1[ksoftirqd/169]: count 207, average 2839, total 587800

@q2[openssl]: count 1562, average 660, total 1031399
@q2[ksoftirqd/169]: count 278, average 666, total 185355


@q4[openssl]: count 40605, average 966, total 39253159
@q4[ksoftirqd/169]: count 2794, average 969, total 2709306
@q4[kworker/169:1]: count 14, average 2866, total 40124

@q5[openssl]: count 318547, average 430, total 137179359
@q5[ksoftirqd/169]: count 21429, average 435, total 9325623
@q5[kworker/169:1]: count 112, average 689, total 77232

@uc: count 2354, average 6254, total 14723644

@q1[openssl]: count 911, average 2486, total 2265276
@q1[ksoftirqd/169]: count 225, average 2560, total 576113

@q2[ksoftirqd/169]: count 287, average 653, total 187513
@q2[openssl]: count 1502, average 664, total 997523


@q4[openssl]: count 40516, average 970, total 39339341
@q4[ksoftirqd/169]: count 2892, average 982, total 2840980

@q5[ksoftirqd/169]: count 22099, average 430, total 9509518
@q5[openssl]: count 317970, average 430, total 137001269

@uc: count 2510, average 5481, total 13759652

@q1[openssl]: count 966, average 2522, total 2436740
@q1[ksoftirqd/169]: count 184, average 2755, total 507035

@q2[openssl]: count 1558, average 660, total 1028962
@q2[ksoftirqd/169]: count 253, average 666, total 168575


@q4[openssl]: count 40494, average 969, total 39254192
@q4[ksoftirqd/169]: count 2940, average 984, total 2895382

@q5[openssl]: count 317593, average 430, total 136774276
@q5[ksoftirqd/169]: count 22670, average 432, total 9811427

@uc: count 2575, average 6279, total 16169547

@q1[openssl]: count 973, average 2485, total 2418756
@q1[ksoftirqd/169]: count 218, average 2569, total 560071

@q2[ksoftirqd/169]: count 287, average 658, total 188846
@q2[openssl]: count 1550, average 662, total 1027146


@q4[ksoftirqd/169]: count 2833, average 962, total 2725473
@q4[openssl]: count 40596, average 968, total 39298778
@q4[kworker/169:1]: count 1, average 31269, total 31269

@q5[openssl]: count 318365, average 430, total 137188058
@q5[ksoftirqd/169]: count 21645, average 432, total 9363448
@q5[kworker/169:1]: count 8, average 4174, total 33393

@uc: count 2919, average 10890, total 31790225

@q1[openssl]: count 942, average 2532, total 2385993
@q1[ksoftirqd/169]: count 203, average 2673, total 542653

@q2[ksoftirqd/169]: count 277, average 663, total 183732
@q2[openssl]: count 1561, average 672, total 1049597


@q4[openssl]: count 40462, average 966, total 39105144
@q4[ksoftirqd/169]: count 2969, average 974, total 2894158

@q5[openssl]: count 317390, average 430, total 136767197
@q5[ksoftirqd/169]: count 22794, average 431, total 9835742

@uc: count 3060, average 8000, total 24480521

@q1[openssl]: count 970, average 2497, total 2422184
@q1[ksoftirqd/169]: count 197, average 2643, total 520710

@q2[openssl]: count 1577, average 664, total 1048227
@q2[ksoftirqd/169]: count 268, average 675, total 180915


@q4[ksoftirqd/169]: count 2985, average 963, total 2874636
@q4[openssl]: count 40439, average 965, total 39060335

@q5[openssl]: count 317089, average 430, total 136586084
@q5[ksoftirqd/169]: count 22929, average 434, total 9963412

@uc: count 2346, average 6511, total 15276906

@q1[openssl]: count 920, average 2472, total 2274249
@q1[ksoftirqd/169]: count 221, average 2528, total 558802

@q2[ksoftirqd/169]: count 292, average 655, total 191441
@q2[openssl]: count 1545, average 664, total 1026379


@q4[ksoftirqd/169]: count 2840, average 956, total 2717054
@q4[openssl]: count 40599, average 967, total 39299173

@q5[ksoftirqd/169]: count 21669, average 430, total 9330683
@q5[openssl]: count 318527, average 431, total 137286808

@uc: count 2331, average 5402, total 12593164

@q1[openssl]: count 920, average 2487, total 2288929
@q1[ksoftirqd/169]: count 199, average 2778, total 552842

@q2[openssl]: count 1552, average 659, total 1023690
@q2[ksoftirqd/169]: count 268, average 684, total 183565


@q4[openssl]: count 40507, average 969, total 39272035
@q4[ksoftirqd/169]: count 2906, average 973, total 2829188

@q5[openssl]: count 317741, average 431, total 136994650
@q5[ksoftirqd/169]: count 22376, average 433, total 9701680

@uc: count 3120, average 5935, total 18518152

@q1[openssl]: count 386, average 2619, total 1011066
@q1[ksoftirqd/169]: count 158, average 2631, total 415733
@q1[swapper/169]: count 312, average 2774, total 865536

@q2[ksoftirqd/169]: count 230, average 693, total 159613
@q2[openssl]: count 623, average 700, total 436385
@q2[swapper/169]: count 511, average 716, total 365990


@q4[openssl]: count 16240, average 968, total 15736171
@q4[swapper/169]: count 13445, average 1051, total 14131820
@q4[ksoftirqd/169]: count 13526, average 1439, total 19465442
@q4[kworker/169:1]: count 10, average 4151, total 41518

@q5[openssl]: count 127460, average 431, total 54961721
@q5[swapper/169]: count 105630, average 467, total 49414874
@q5[ksoftirqd/169]: count 106949, average 634, total 67883935
@q5[kworker/169:1]: count 80, average 824, total 65983

@uc: count 19168, average 2848, total 54590592
