Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 158, average 1456, total 230051
@uc: count 2120, average 6012, total 12746378

@q1[openssl]: count 337, average 1349, total 454694
@q1[ksoftirqd/169]: count 13, average 1569, total 20408

@q2[openssl]: count 563, average 565, total 318235
@q2[ksoftirqd/169]: count 44, average 790, total 34765
@q2[kworker/169:2]: count 2, average 3552, total 7104


@q4[ksoftirqd/169]: count 109, average 925, total 100841
@q4[openssl]: count 15273, average 969, total 14807669
@q4[kworker/169:2]: count 22, average 1478, total 32520

@q5[openssl]: count 118246, average 429, total 50768707
@q5[ksoftirqd/169]: count 616, average 450, total 277292
@q5[kworker/169:2]: count 167, average 466, total 77984

@uc: count 2147, average 5442, total 11685089

@q1[openssl]: count 343, average 1356, total 465327
@q1[ksoftirqd/169]: count 12, average 2388, total 28665
@q1[kworker/169:2]: count 1, average 16631, total 16631

@q2[openssl]: count 570, average 571, total 325519
@q2[ksoftirqd/169]: count 41, average 711, total 29153
@q2[kworker/169:2]: count 1, average 14637, total 14637


@q4[openssl]: count 15293, average 967, total 14796896
@q4[ksoftirqd/169]: count 111, average 971, total 107818
@q4[kworker/169:2]: count 1, average 36348, total 36348

@q5[openssl]: count 118414, average 429, total 50888812
@q5[ksoftirqd/169]: count 659, average 448, total 295655
@q5[kworker/169:2]: count 1, average 30287, total 30287

@uc: count 2526, average 7261, total 18341885

@q1[openssl]: count 344, average 1310, total 450789
@q1[ksoftirqd/169]: count 9, average 2747, total 24726

@q2[openssl]: count 565, average 560, total 316761
@q2[ksoftirqd/169]: count 36, average 735, total 26478


@q4[openssl]: count 15279, average 964, total 14737655
@q4[ksoftirqd/169]: count 110, average 981, total 107926

@q5[openssl]: count 118339, average 428, total 50767206
@q5[ksoftirqd/169]: count 696, average 444, total 309594

@uc: count 3026, average 13032, total 39436389

@q1[openssl]: count 342, average 1323, total 452694
@q1[ksoftirqd/169]: count 9, average 1824, total 16423

@q2[openssl]: count 534, average 578, total 309013
@q2[ksoftirqd/169]: count 40, average 700, total 28025
@q2[kworker/169:2]: count 1, average 11602, total 11602


@q4[ksoftirqd/169]: count 108, average 926, total 100012
@q4[openssl]: count 15261, average 966, total 14757118
@q4[kworker/169:2]: count 12, average 3417, total 41015

@q5[openssl]: count 118314, average 429, total 50793647
@q5[ksoftirqd/169]: count 649, average 437, total 283984
@q5[kworker/169:2]: count 90, average 681, total 61313

@uc: count 2171, average 5227, total 11349532

@q1[openssl]: count 349, average 1330, total 464185
@q1[ksoftirqd/169]: count 6, average 1966, total 11801
@q1[kworker/169:2]: count 1, average 10861, total 10861

@q2[openssl]: count 635, average 555, total 352820
@q2[ksoftirqd/169]: count 36, average 746, total 26860
@q2[kworker/169:2]: count 3, average 2444, total 7334


@q4[ksoftirqd/169]: count 101, average 934, total 94338
@q4[openssl]: count 15324, average 965, total 14800091
@q4[kworker/169:2]: count 23, average 1439, total 33112

@q5[openssl]: count 118281, average 429, total 50749388
@q5[ksoftirqd/169]: count 621, average 445, total 276958
@q5[kworker/169:2]: count 169, average 502, total 84865

@uc: count 2184, average 6596, total 14407372

@q1[openssl]: count 253, average 1309, total 331332
@q1[swapper/169]: count 82, average 2800, total 229663
@q1[ksoftirqd/169]: count 16, average 3139, total 50227

@q2[openssl]: count 579, average 557, total 322768
@q2[ksoftirqd/169]: count 54, average 1011, total 54631
@q2[swapper/169]: count 316, average 1096, total 346440


@q4[openssl]: count 11412, average 960, total 10966202
@q4[ksoftirqd/169]: count 210, average 1341, total 281767
@q4[swapper/169]: count 3927, average 1628, total 6394323

@q5[openssl]: count 87365, average 429, total 37493979
@q5[ksoftirqd/169]: count 1440, average 607, total 874398
@q5[swapper/169]: count 30165, average 703, total 21217279

@uc: count 5812, average 7366, total 42813794
