Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 565, average 2660, total 1503262
@q5[kworker/169:1]: count 110, average 512, total 56347

@uc: count 2098, average 7031, total 14751366

@q1[openssl]: count 1166, average 2555, total 2979592
@q1[ksoftirqd/169]: count 176, average 2733, total 481175
@q1[kworker/169:1]: count 1, average 21330, total 21330

@q2[openssl]: count 1669, average 636, total 1062310
@q2[ksoftirqd/169]: count 235, average 682, total 160273
@q2[kworker/169:1]: count 1, average 16411, total 16411


@q4[openssl]: count 41284, average 960, total 39643374
@q4[ksoftirqd/169]: count 2418, average 970, total 2347832
@q4[kworker/169:1]: count 50, average 1718, total 85931

@q5[ksoftirqd/169]: count 18575, average 431, total 8012840
@q5[openssl]: count 323269, average 432, total 139756694
@q5[kworker/169:1]: count 394, average 515, total 202930

@uc: count 2335, average 6353, total 14834312

@q1[openssl]: count 1185, average 2536, total 3005398
@q1[ksoftirqd/169]: count 142, average 2702, total 383714

@q2[openssl]: count 1712, average 638, total 1093519
@q2[ksoftirqd/169]: count 198, average 663, total 131450


@q4[openssl]: count 41827, average 960, total 40179106
@q4[ksoftirqd/169]: count 2006, average 973, total 1953352

@q5[openssl]: count 650781, average 217, total 141567516
@q5[ksoftirqd/169]: count 15393, average 430, total 6627625

@uc: count 2115, average 6244, total 13206551

@q1[openssl]: count 1249, average 2590, total 3235697
@q1[ksoftirqd/169]: count 142, average 2660, total 377817

@q2[openssl]: count 1697, average 649, total 1102236
@q2[ksoftirqd/169]: count 204, average 682, total 139308
@q2[kworker/169:1]: count 1, average 15619, total 15619


@q4[ksoftirqd/169]: count 2121, average 960, total 2037376
@q4[openssl]: count 41861, average 962, total 40297611
@q4[kworker/169:1]: count 10, average 4661, total 46618

@q5[ksoftirqd/169]: count 16291, average 430, total 7017676
@q5[openssl]: count 327722, average 432, total 141829827
@q5[kworker/169:1]: count 78, average 814, total 63537

@uc: count 2025, average 7068, total 14313122

@q1[openssl]: count 1220, average 2570, total 3136338
@q1[ksoftirqd/169]: count 151, average 2723, total 411227

@q2[openssl]: count 1692, average 633, total 1071626
@q2[ksoftirqd/169]: count 206, average 669, total 137907


@q4[ksoftirqd/169]: count 2190, average 961, total 2105241
@q4[openssl]: count 41705, average 961, total 40089535

@q5[ksoftirqd/169]: count 16829, average 430, total 7245513
@q5[openssl]: count 326614, average 866, total 282991031

@uc: count 1986, average 5970, total 11858251

@q1[openssl]: count 1230, average 2595, total 3192169
@q1[ksoftirqd/169]: count 143, average 2699, total 386048

@q2[openssl]: count 1707, average 637, total 1088301
@q2[ksoftirqd/169]: count 209, average 681, total 142479


@q4[ksoftirqd/169]: count 2240, average 956, total 2142381
@q4[openssl]: count 41781, average 959, total 40081273

@q5[ksoftirqd/169]: count 17215, average 430, total 7417693
@q5[openssl]: count 327224, average 432, total 141423376

@uc: count 3465, average 12605, total 43677815

@q1[openssl]: count 1197, average 2556, total 3060470
@q1[ksoftirqd/169]: count 153, average 2736, total 418620

@q2[openssl]: count 1671, average 632, total 1057709
@q2[ksoftirqd/169]: count 212, average 658, total 139592


@q4[openssl]: count 41482, average 959, total 39798758
@q4[ksoftirqd/169]: count 2430, average 979, total 2379962

@q5[ksoftirqd/169]: count 18716, average 430, total 8062650
@q5[openssl]: count 324891, average 432, total 140390653

@uc: count 2349, average 8039, total 18883897

@q1[openssl]: count 1229, average 2580, total 3171767
@q1[ksoftirqd/169]: count 167, average 2603, total 434774

@q2[openssl]: count 1693, average 634, total 1074623
@q2[ksoftirqd/169]: count 218, average 669, total 145853


@q4[openssl]: count 41579, average 962, total 40002404
@q4[ksoftirqd/169]: count 2348, average 970, total 2277766

@q5[ksoftirqd/169]: count 18003, average 430, total 7748318
@q5[openssl]: count 325508, average 432, total 140797753

@uc: count 1962, average 6757, total 13258821

@q1[openssl]: count 1218, average 2568, total 3128166
@q1[ksoftirqd/169]: count 143, average 2761, total 394853

@q2[openssl]: count 1732, average 634, total 1099717
@q2[ksoftirqd/169]: count 212, average 664, total 140886


@q4[openssl]: count 41598, average 960, total 39952372
@q4[ksoftirqd/169]: count 2303, average 975, total 2247229

@q5[ksoftirqd/169]: count 17738, average 430, total 7629095
@q5[openssl]: count 325640, average 432, total 140722883

@uc: count 1940, average 7123, total 13819232

@q1[openssl]: count 1036, average 2582, total 2675830
@q1[ksoftirqd/169]: count 155, average 2790, total 432473
@q1[swapper/169]: count 48, average 3095, total 148573

@q2[openssl]: count 1474, average 632, total 931676
@q2[ksoftirqd/169]: count 220, average 705, total 155258
@q2[swapper/169]: count 79, average 838, total 66229
@q2[iperf]: count 2, average 6141, total 12283


@q4[openssl]: count 36303, average 960, total 34885258
@q4[swapper/169]: count 2491, average 1088, total 2710562
@q4[ksoftirqd/169]: count 4970, average 1260, total 6266545
@q4[iperf]: count 14, average 2985, total 41794

@q5[openssl]: count 284358, average 432, total 122908873
@q5[swapper/169]: count 19599, average 478, total 9387022
@q5[ksoftirqd/169]: count 38994, average 556, total 21709895
@q5[iperf]: count 107, average 661, total 70800

@uc: count 6081, average 5815, total 35361321
