Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 302, average 2058, total 621567
@q4[openssl]: count 27989, average 971, total 27199159
@q4[kworker/169:1]: count 1, average 36098, total 36098

@q5[openssl]: count 217530, average 432, total 94129355
@q5[ksoftirqd/169]: count 3552, average 435, total 1547763
@q5[kworker/169:1]: count 5, average 5766, total 28834

@uc: count 3509, average 8286, total 29078421

@q1[openssl]: count 627, average 2066, total 1295549
@q1[ksoftirqd/169]: count 30, average 2490, total 74722

@q2[openssl]: count 2402, average 665, total 1598025
@q2[ksoftirqd/169]: count 88, average 688, total 60568
@q2[kworker/169:1]: count 2, average 14006, total 28012


@q4[ksoftirqd/169]: count 487, average 941, total 458428
@q4[openssl]: count 27973, average 971, total 27188962
@q4[kworker/169:1]: count 29, average 2091, total 60644

@q5[openssl]: count 217319, average 432, total 94050883
@q5[ksoftirqd/169]: count 3518, average 436, total 1534934
@q5[kworker/169:1]: count 227, average 490, total 111290

@uc: count 3595, average 7541, total 27112283

@q1[openssl]: count 624, average 2119, total 1322782
@q1[ksoftirqd/169]: count 30, average 2363, total 70902

@q2[openssl]: count 2372, average 670, total 1590376
@q2[ksoftirqd/169]: count 84, average 739, total 62094
@q2[kworker/169:1]: count 1, average 31269, total 31269


@q4[ksoftirqd/169]: count 444, average 961, total 426819
@q4[openssl]: count 28018, average 972, total 27235225
@q4[kworker/169:1]: count 16, average 3085, total 49361

@q5[openssl]: count 217791, average 432, total 94295238
@q5[ksoftirqd/169]: count 3199, average 437, total 1398995
@q5[kworker/169:1]: count 124, average 576, total 71449

@uc: count 3327, average 5397, total 17958560

@q1[openssl]: count 615, average 2092, total 1287187
@q1[ksoftirqd/169]: count 34, average 2158, total 73404

@q2[ksoftirqd/169]: count 108, average 655, total 70786
@q2[openssl]: count 2332, average 670, total 1563541


@q4[ksoftirqd/169]: count 528, average 938, total 495468
@q4[openssl]: count 27942, average 974, total 27229916

@q5[openssl]: count 217289, average 432, total 94076566
@q5[ksoftirqd/169]: count 3754, average 439, total 1651688

@uc: count 3541, average 5418, total 19185503

@q1[openssl]: count 619, average 2083, total 1289722
@q1[ksoftirqd/169]: count 32, average 2117, total 67769
@q1[kworker/169:1]: count 1, average 24075, total 24075

@q2[openssl]: count 2381, average 671, total 1599381
@q2[ksoftirqd/169]: count 89, average 724, total 64491
@q2[kworker/169:1]: count 1, average 17813, total 17813


@q4[ksoftirqd/169]: count 483, average 950, total 459123
@q4[openssl]: count 27989, average 972, total 27219253
@q4[kworker/169:1]: count 1, average 24907, total 24907

@q5[ksoftirqd/169]: count 3471, average 435, total 1511215
@q5[openssl]: count 217606, average 435, total 94816781
@q5[kworker/169:1]: count 4, average 3363, total 13454

@uc: count 3339, average 5056, total 16882730

@q1[openssl]: count 625, average 2073, total 1295985
@q1[ksoftirqd/169]: count 28, average 2254, total 63121
@q1[kworker/169:1]: count 1, average 35457, total 35457

@q2[openssl]: count 2423, average 669, total 1622159
@q2[ksoftirqd/169]: count 77, average 683, total 52637
@q2[kworker/169:1]: count 1, average 30226, total 30226


@q4[ksoftirqd/169]: count 426, average 943, total 402060
@q4[openssl]: count 28040, average 969, total 27184635
@q4[kworker/169:1]: count 17, average 3133, total 53261

@q5[openssl]: count 217889, average 432, total 94244754
@q5[ksoftirqd/169]: count 3069, average 435, total 1335501
@q5[kworker/169:1]: count 130, average 613, total 79740

@uc: count 3230, average 4737, total 15301038

@q1[openssl]: count 625, average 2069, total 1293708
@q1[ksoftirqd/169]: count 26, average 2468, total 64182

@q2[openssl]: count 2407, average 664, total 1600341
@q2[ksoftirqd/169]: count 74, average 674, total 49905


@q4[ksoftirqd/169]: count 437, average 953, total 416493
@q4[openssl]: count 28042, average 971, total 27244471

@q5[openssl]: count 217911, average 432, total 94242228
@q5[ksoftirqd/169]: count 3164, average 437, total 1384101

@uc: count 3359, average 5237, total 17592796

@q1[openssl]: count 615, average 2082, total 1280881
@q1[ksoftirqd/169]: count 32, average 2276, total 72851
@q1[kworker/169:1]: count 2, average 20714, total 41428

@q2[ksoftirqd/169]: count 97, average 665, total 64543
@q2[openssl]: count 2411, average 665, total 1605657
@q2[kworker/169:1]: count 2, average 16265, total 32531


@q4[ksoftirqd/169]: count 508, average 942, total 478985
@q4[openssl]: count 27966, average 970, total 27153793
@q4[kworker/169:1]: count 15, average 3329, total 49946

@q5[openssl]: count 217313, average 432, total 93990664
@q5[ksoftirqd/169]: count 3648, average 436, total 1592755
@q5[kworker/169:1]: count 113, average 717, total 81071

@uc: count 3478, average 5626, total 19569396

@q1[openssl]: count 620, average 2086, total 1293659
@q1[ksoftirqd/169]: count 29, average 2256, total 65431
@q1[kworker/169:1]: count 2, average 20468, total 40937

@q2[openssl]: count 2405, average 668, total 1608562
@q2[ksoftirqd/169]: count 76, average 674, total 51256
@q2[kworker/169:1]: count 2, average 15749, total 31499


@q4[ksoftirqd/169]: count 437, average 947, total 413991
@q4[openssl]: count 28034, average 974, total 27308105
@q4[kworker/169:1]: count 2, average 17924, total 35848

@q5[openssl]: count 217945, average 433, total 94463749
@q5[ksoftirqd/169]: count 3161, average 435, total 1376124
@q5[kworker/169:1]: count 9, average 2618, total 23562

@uc: count 3204, average 4844, total 15520359

@q1[openssl]: count 613, average 2079, total 1274958
@q1[ksoftirqd/169]: count 34, average 2505, total 85191
@q1[kworker/169:1]: count 3, average 13542, total 40626

@q2[openssl]: count 2392, average 667, total 1596894
@q2[ksoftirqd/169]: count 81, average 757, total 61325
@q2[kworker/169:1]: count 5, average 6117, total 30587


@q4[ksoftirqd/169]: count 431, average 956, total 412232
@q4[openssl]: count 28002, average 972, total 27235305
@q4[kworker/169:1]: count 36, average 1951, total 70252

@q5[openssl]: count 217722, average 433, total 94276901
@q5[ksoftirqd/169]: count 3087, average 437, total 1352095
@q5[kworker/169:1]: count 268, average 516, total 138502

@uc: count 3301, average 5544, total 18302524

@q1[openssl]: count 614, average 2087, total 1281998
@q1[ksoftirqd/169]: count 35, average 2107, total 73769
@q1[kworker/169:1]: count 1, average 37541, total 37541

@q2[openssl]: count 2402, average 671, total 1613383
@q2[ksoftirqd/169]: count 88, average 675, total 59427
@q2[kworker/169:1]: count 2, average 18224, total 36448


@q4[ksoftirqd/169]: count 434, average 937, total 407058
@q4[openssl]: count 28014, average 972, total 27241134
@q4[kworker/169:1]: count 29, average 2008, total 58251

@q5[openssl]: count 217775, average 432, total 94246705
@q5[ksoftirqd/169]: count 3076, average 436, total 1341906
@q5[kworker/169:1]: count 228, average 490, total 111827

@uc: count 3301, average 5147, total 16991660

@q1[openssl]: count 615, average 2061, total 1267717
@q1[ksoftirqd/169]: count 37, average 2569, total 95067

@q2[openssl]: count 2400, average 668, total 1603897
@q2[ksoftirqd/169]: count 100, average 671, total 67123


@q4[ksoftirqd/169]: count 482, average 940, total 453414
@q4[openssl]: count 27996, average 972, total 27229018

@q5[openssl]: count 217608, average 432, total 94200768
@q5[ksoftirqd/169]: count 3439, average 435, total 1498387

@uc: count 3551, average 5702, total 20251179

@q1[openssl]: count 622, average 2071, total 1288311
@q1[ksoftirqd/169]: count 28, average 2439, total 68308
@q1[kworker/169:1]: count 2, average 20428, total 40856

@q2[openssl]: count 2400, average 667, total 1602753
@q2[ksoftirqd/169]: count 84, average 677, total 56901
@q2[kworker/169:1]: count 2, average 16621, total 33242


@q4[ksoftirqd/169]: count 442, average 950, total 420302
@q4[openssl]: count 28017, average 969, total 27172464
@q4[kworker/169:1]: count 30, average 1966, total 58983

@q5[openssl]: count 217722, average 432, total 94179642
@q5[ksoftirqd/169]: count 3170, average 435, total 1381920
@q5[kworker/169:1]: count 231, average 479, total 110775

@uc: count 3463, average 8353, total 28928341

@q1[openssl]: count 625, average 2086, total 1303798
@q1[ksoftirqd/169]: count 25, average 2634, total 65862
@q1[swapper/169]: count 4, average 10742, total 42971

@q2[openssl]: count 2303, average 665, total 1532931
@q2[ksoftirqd/169]: count 79, average 708, total 55975
@q2[swapper/169]: count 8, average 5043, total 40345


@q4[ksoftirqd/169]: count 393, average 951, total 373845
@q4[openssl]: count 27883, average 970, total 27071312
@q4[swapper/169]: count 199, average 1164, total 231758

@q5[openssl]: count 216690, average 432, total 93740773
@q5[ksoftirqd/169]: count 2807, average 436, total 1226596
@q5[swapper/169]: count 1619, average 449, total 728222

@uc: count 3670, average 9802, total 35976056
