Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 128, average 1846, total 236320
@q4[kworker/169:2]: count 31, average 1732, total 53714

@q5[openssl]: count 201061, average 431, total 86717727
@q5[ksoftirqd/169]: count 2641, average 433, total 1145172
@q5[kworker/169:2]: count 229, average 495, total 113413
@q5[kworker/169:0]: count 110, average 626, total 68915

@uc: count 3245, average 8188, total 26570663

@q1[openssl]: count 566, average 1483, total 839498
@q1[ksoftirqd/169]: count 36, average 2738, total 98597

@q2[openssl]: count 2450, average 569, total 1394180
@q2[ksoftirqd/169]: count 99, average 667, total 66123


@q4[ksoftirqd/169]: count 388, average 950, total 368749
@q4[openssl]: count 26730, average 952, total 25452972

@q5[ksoftirqd/169]: count 2738, average 430, total 1179409
@q5[openssl]: count 201295, average 431, total 86919301

@uc: count 2860, average 4918, total 14066116

@q1[openssl]: count 573, average 1540, total 882745
@q1[ksoftirqd/169]: count 27, average 2220, total 59951

@q2[openssl]: count 2444, average 570, total 1393953
@q2[ksoftirqd/169]: count 84, average 716, total 60171


@q4[openssl]: count 26792, average 953, total 25539487
@q4[ksoftirqd/169]: count 318, average 958, total 304882

@q5[openssl]: count 201770, average 431, total 87148404
@q5[ksoftirqd/169]: count 2280, average 434, total 990500

@uc: count 3324, average 5881, total 19549809

@q1[openssl]: count 584, average 1548, total 904126
@q1[ksoftirqd/169]: count 15, average 4113, total 61705

@q2[openssl]: count 2411, average 578, total 1395615
@q2[ksoftirqd/169]: count 76, average 698, total 53117


@q4[openssl]: count 26763, average 951, total 25454588
@q4[ksoftirqd/169]: count 328, average 965, total 316679

@q5[openssl]: count 201704, average 431, total 87082141
@q5[ksoftirqd/169]: count 2362, average 433, total 1023004

@uc: count 2838, average 5449, total 15464465

@q1[openssl]: count 568, average 1528, total 867942
@q1[ksoftirqd/169]: count 31, average 1901, total 58958

@q2[openssl]: count 2408, average 568, total 1368419
@q2[ksoftirqd/169]: count 98, average 664, total 65158
@q2[kworker/169:2]: count 2, average 13149, total 26299


@q4[openssl]: count 53485, average 475, total 25416320
@q4[ksoftirqd/169]: count 376, average 964, total 362502
@q4[kworker/169:2]: count 17, average 2624, total 44622

@q5[ksoftirqd/169]: count 2664, average 431, total 1149492
@q5[openssl]: count 201329, average 431, total 86873483
@q5[kworker/169:2]: count 129, average 543, total 70071

@uc: count 2964, average 5246, total 15550500

@q1[openssl]: count 570, average 1554, total 885845
@q1[ksoftirqd/169]: count 30, average 2052, total 61584

@q2[openssl]: count 2405, average 569, total 1370418
@q2[ksoftirqd/169]: count 95, average 670, total 63716


@q4[ksoftirqd/169]: count 371, average 944, total 350438
@q4[openssl]: count 26721, average 949, total 25380047

@q5[ksoftirqd/169]: count 2620, average 431, total 1130149
@q5[openssl]: count 201407, average 431, total 86958692

@uc: count 2880, average 5386, total 15512362

@q1[openssl]: count 560, average 1542, total 863756
@q1[ksoftirqd/169]: count 40, average 1882, total 75291

@q2[openssl]: count 2444, average 575, total 1405998
@q2[ksoftirqd/169]: count 102, average 676, total 68970
@q2[kworker/169:2]: count 1, average 11091, total 11091


@q4[ksoftirqd/169]: count 377, average 940, total 354384
@q4[openssl]: count 26738, average 951, total 25435534
@q4[kworker/169:2]: count 14, average 1495, total 20939

@q5[ksoftirqd/169]: count 2645, average 431, total 1140820
@q5[openssl]: count 201330, average 431, total 86951488
@q5[kworker/169:2]: count 107, average 483, total 51707

@uc: count 3274, average 5840, total 19120405

@q1[openssl]: count 558, average 1513, total 844732
@q1[ksoftirqd/169]: count 23, average 2871, total 66035
@q1[swapper/169]: count 19, average 4952, total 94088

@q2[openssl]: count 2388, average 576, total 1376063
@q2[ksoftirqd/169]: count 84, average 700, total 58824
@q2[swapper/169]: count 65, average 1371, total 89119
@q2[kworker/169:2]: count 1, average 31319, total 31319


@q4[openssl]: count 25885, average 951, total 24621934
@q4[ksoftirqd/169]: count 347, average 1000, total 347346
@q4[swapper/169]: count 862, average 1366, total 1177732
@q4[kworker/169:2]: count 15, average 3192, total 47888

@q5[openssl]: count 194819, average 432, total 84167431
@q5[ksoftirqd/169]: count 2486, average 452, total 1124051
@q5[kworker/169:2]: count 119, average 531, total 63223
@q5[swapper/169]: count 6667, average 587, total 3915724

@uc: count 3399, average 6162, total 20947207

@q1[swapper/169]: count 506, average 3927, total 1987137
@q1[ksoftirqd/169]: count 89, average 4133, total 367872
@q1[iperf]: count 7, average 6990, total 48933

@q2[swapper/169]: count 1176, average 1110, total 1305635
@q2[ksoftirqd/169]: count 186, average 1174, total 218420
@q2[iperf]: count 14, average 2749, total 38496


@q4[ksoftirqd/169]: count 1822, average 1640, total 2988586
@q4[swapper/169]: count 24203, average 1641, total 39718250
@q4[iperf]: count 39, average 1987, total 77505

@q5[ksoftirqd/169]: count 14027, average 706, total 9911059
@q5[swapper/169]: count 189749, average 707, total 134213744
@q5[iperf]: count 274, average 745, total 204289

@uc: count 25900, average 2616, total 67764579

@q1[ksoftirqd/169]: count 101, average 4035, total 407566
@q1[swapper/169]: count 494, average 4036, total 1993806
@q1[iperf]: count 5, average 6249, total 31248
@q1[kworker/169:0]: count 1, average 31820, total 31820

@q2[swapper/169]: count 1113, average 1145, total 1275430
@q2[ksoftirqd/169]: count 227, average 1155, total 262356
@q2[iperf]: count 8, average 2465, total 19726
@q2[kworker/169:0]: count 1, average 20629, total 20629


@q4[swapper/169]: count 23951, average 1640, total 39300086
@q4[ksoftirqd/169]: count 2056, average 1645, total 3382827
@q4[iperf]: count 19, average 1918, total 36448
@q4[kworker/169:0]: count 24, average 2596, total 62318

@q5[ksoftirqd/169]: count 15802, average 706, total 11170161
@q5[swapper/169]: count 187920, average 706, total 132840392
@q5[kworker/169:0]: count 190, average 760, total 144476
@q5[iperf]: count 137, average 763, total 104559

@uc: count 26439, average 2396, total 63366660
