Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 1348, average 2070, total 2790744
@q5[ksoftirqd/169]: count 21244, average 432, total 9186913
@q5[kworker/169:1]: count 8, average 3303, total 26429

@uc: count 2463, average 6593, total 16238928

@q1[openssl]: count 796, average 2230, total 1775754
@q1[ksoftirqd/169]: count 115, average 2333, total 268350
@q1[kworker/169:1]: count 1, average 20018, total 20018

@q2[openssl]: count 1474, average 654, total 965095
@q2[ksoftirqd/169]: count 212, average 667, total 141430
@q2[kworker/169:1]: count 1, average 14297, total 14297


@q4[openssl]: count 36688, average 961, total 35281300
@q4[ksoftirqd/169]: count 2453, average 973, total 2386960
@q4[kworker/169:1]: count 39, average 1504, total 58660

@q5[openssl]: count 286906, average 431, total 123927047
@q5[ksoftirqd/169]: count 18809, average 432, total 8129148
@q5[kworker/169:1]: count 306, average 470, total 143892

@uc: count 2163, average 6891, total 14905571

@q1[openssl]: count 782, average 2236, total 1749112
@q1[ksoftirqd/169]: count 121, average 2584, total 312702
@q1[kworker/169:1]: count 2, average 19696, total 39393

@q2[openssl]: count 1398, average 636, total 889980
@q2[ksoftirqd/169]: count 234, average 778, total 182097
@q2[kworker/169:1]: count 3, average 12113, total 36339


@q4[openssl]: count 36486, average 960, total 35061145
@q4[ksoftirqd/169]: count 2632, average 961, total 2531305
@q4[kworker/169:1]: count 49, average 1735, total 85030

@q5[ksoftirqd/169]: count 20191, average 431, total 8720823
@q5[openssl]: count 285592, average 431, total 123243784
@q5[kworker/169:1]: count 386, average 500, total 193282

@uc: count 2036, average 7110, total 14476728

@q1[openssl]: count 799, average 2269, total 1813209
@q1[ksoftirqd/169]: count 110, average 2323, total 255534

@q2[openssl]: count 1467, average 653, total 958585
@q2[ksoftirqd/169]: count 214, average 680, total 145598


@q4[openssl]: count 36867, average 965, total 35608757
@q4[ksoftirqd/169]: count 2315, average 966, total 2236715

@q5[ksoftirqd/169]: count 17733, average 431, total 7658611
@q5[openssl]: count 288296, average 431, total 124477022

@uc: count 2006, average 6279, total 12595770

@q1[ksoftirqd/169]: count 114, average 2244, total 255851
@q1[openssl]: count 793, average 2276, total 1805160
@q1[kworker/169:1]: count 3, average 13244, total 39734

@q2[openssl]: count 1466, average 637, total 935298
@q2[ksoftirqd/169]: count 214, average 782, total 167453
@q2[kworker/169:1]: count 5, average 6524, total 32622


@q4[ksoftirqd/169]: count 2565, average 959, total 2460967
@q4[openssl]: count 36530, average 963, total 35181503
@q4[kworker/169:1]: count 85, average 1383, total 117595

@q5[openssl]: count 285745, average 431, total 123285228
@q5[ksoftirqd/169]: count 19692, average 432, total 8507629
@q5[kworker/169:1]: count 660, average 462, total 305003

@uc: count 2448, average 6713, total 16434460

@q1[openssl]: count 796, average 2251, total 1792342
@q1[ksoftirqd/169]: count 117, average 2404, total 281366

@q2[openssl]: count 1450, average 634, total 920371
@q2[ksoftirqd/169]: count 221, average 795, total 175846
@q2[kworker/169:1]: count 1, average 31950, total 31950


@q4[openssl]: count 36498, average 962, total 35112968
@q4[ksoftirqd/169]: count 2640, average 978, total 2582716
@q4[kworker/169:1]: count 43, average 1787, total 76856

@q5[openssl]: count 285523, average 431, total 123265385
@q5[ksoftirqd/169]: count 20308, average 432, total 8783008
@q5[kworker/169:1]: count 340, average 483, total 164527

@uc: count 2470, average 11476, total 28346313

@q1[openssl]: count 533, average 2254, total 1201476
@q1[ksoftirqd/169]: count 104, average 2525, total 262641
@q1[swapper/169]: count 183, average 2664, total 487581

@q2[openssl]: count 998, average 669, total 668274
@q2[ksoftirqd/169]: count 192, average 704, total 135351
@q2[swapper/169]: count 271, average 759, total 205809


@q4[openssl]: count 24601, average 962, total 23686026
@q4[swapper/169]: count 7516, average 1226, total 9218176
@q4[ksoftirqd/169]: count 6972, average 1441, total 10048957

@q5[openssl]: count 192335, average 431, total 82982799
@q5[swapper/169]: count 58923, average 540, total 31820909
@q5[ksoftirqd/169]: count 54892, average 635, total 34875051

@uc: count 10149, average 5249, total 53272609

@q1[swapper/169]: count 386, average 2477, total 956326
@q1[ksoftirqd/169]: count 104, average 3067, total 319012

@q2[swapper/169]: count 678, average 643, total 436271
@q2[ksoftirqd/169]: count 172, average 993, total 170898
@q2[iperf]: count 1, average 39063, total 39063


@q4[swapper/169]: count 22355, average 1202, total 26888762
@q4[ksoftirqd/169]: count 16285, average 1581, total 25748063
@q4[iperf]: count 163, average 1750, total 285288

@q5[swapper/169]: count 175625, average 531, total 93376997
@q5[ksoftirqd/169]: count 129041, average 693, total 89511609
@q5[iperf]: count 1296, average 722, total 935988

@uc: count 25848, average 2140, total 55331110
