Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 214, average 1561, total 334182
@q4[openssl]: count 19609, average 967, total 18964930
@q4[ksoftirqd/169]: count 254, average 972, total 247132

@q5[openssl]: count 151238, average 431, total 65320464
@q5[ksoftirqd/169]: count 1794, average 440, total 789900

@uc: count 2675, average 5536, total 14809848

@q1[openssl]: count 465, average 1641, total 763214
@q1[ksoftirqd/169]: count 18, average 1962, total 35326

@q2[openssl]: count 2126, average 662, total 1408998
@q2[ksoftirqd/169]: count 41, average 910, total 37350


@q4[ksoftirqd/169]: count 209, average 958, total 200299
@q4[openssl]: count 19652, average 967, total 19011167

@q5[openssl]: count 151566, average 431, total 65393910
@q5[ksoftirqd/169]: count 1473, average 440, total 648492

@uc: count 2929, average 5827, total 17069725

@q1[openssl]: count 448, average 1631, total 730855
@q1[ksoftirqd/169]: count 21, average 2012, total 42262
@q1[kworker/169:2]: count 2, average 9016, total 18033

@q2[openssl]: count 2088, average 661, total 1382101
@q2[ksoftirqd/169]: count 53, average 725, total 38451
@q2[kworker/169:2]: count 2, average 16596, total 33193


@q4[ksoftirqd/169]: count 268, average 966, total 259090
@q4[openssl]: count 19586, average 968, total 18976203
@q4[kworker/169:2]: count 2, average 14472, total 28944

@q5[openssl]: count 151200, average 432, total 65352521
@q5[ksoftirqd/169]: count 1896, average 438, total 830660
@q5[kworker/169:2]: count 6, average 4999, total 29998

@uc: count 2668, average 5011, total 13370422

@q1[openssl]: count 461, average 1605, total 740249
@q1[ksoftirqd/169]: count 18, average 1959, total 35277

@q2[openssl]: count 2148, average 659, total 1415605
@q2[ksoftirqd/169]: count 33, average 1310, total 43240
@q2[kworker/169:1]: count 1, average 35296, total 35296


@q4[openssl]: count 19653, average 964, total 18957639
@q4[ksoftirqd/169]: count 210, average 1020, total 214340
@q4[kworker/169:1]: count 13, average 3569, total 46407

@q5[openssl]: count 151412, average 431, total 65348616
@q5[ksoftirqd/169]: count 1513, average 446, total 676190
@q5[kworker/169:1]: count 102, average 716, total 73079

@uc: count 2627, average 5022, total 13194226

@q1[openssl]: count 444, average 1597, total 709475
@q1[ksoftirqd/169]: count 20, average 1868, total 37371

@q2[openssl]: count 2099, average 654, total 1374286
@q2[ksoftirqd/169]: count 48, average 706, total 33911
@q2[kworker/169:1]: count 1, average 32722, total 32722


@q4[openssl]: count 19569, average 965, total 18899583
@q4[ksoftirqd/169]: count 281, average 979, total 275137
@q4[kworker/169:1]: count 13, average 3219, total 41849

@q5[openssl]: count 150929, average 431, total 65195123
@q5[ksoftirqd/169]: count 2015, average 435, total 877995
@q5[kworker/169:1]: count 101, average 711, total 71827

@uc: count 2835, average 5848, total 16580534

@q1[openssl]: count 446, average 1583, total 706067
@q1[ksoftirqd/169]: count 17, average 1691, total 28753

@q2[openssl]: count 2124, average 657, total 1397077
@q2[ksoftirqd/169]: count 43, average 825, total 35503


@q4[openssl]: count 19655, average 964, total 18960391
@q4[ksoftirqd/169]: count 216, average 975, total 210710

@q5[openssl]: count 151533, average 431, total 65387167
@q5[ksoftirqd/169]: count 1514, average 439, total 665211

@uc: count 2796, average 5709, total 15963879

@q1[openssl]: count 456, average 1615, total 736598
@q1[ksoftirqd/169]: count 21, average 1857, total 39012
@q1[kworker/169:1]: count 1, average 11131, total 11131

@q2[openssl]: count 2111, average 659, total 1392167
@q2[ksoftirqd/169]: count 53, average 790, total 41879
@q2[kworker/169:1]: count 2, average 3211, total 6422


@q4[ksoftirqd/169]: count 273, average 957, total 261287
@q4[openssl]: count 19577, average 969, total 18973558
@q4[kworker/169:1]: count 13, average 1668, total 21691

@q5[openssl]: count 151097, average 431, total 65265205
@q5[ksoftirqd/169]: count 1943, average 437, total 849506
@q5[kworker/169:1]: count 95, average 495, total 47081

@uc: count 2651, average 5210, total 13812447

@q1[openssl]: count 442, average 1593, total 704499
@q1[ksoftirqd/169]: count 21, average 1862, total 39113
@q1[kworker/169:1]: count 1, average 9558, total 9558

@q2[openssl]: count 2106, average 664, total 1399258
@q2[ksoftirqd/169]: count 51, average 719, total 36686
@q2[kworker/169:1]: count 3, average 8122, total 24366


@q4[ksoftirqd/169]: count 267, average 953, total 254552
@q4[openssl]: count 19565, average 967, total 18933266
@q4[kworker/169:1]: count 24, average 1585, total 38056

@q5[openssl]: count 150893, average 432, total 65202056
@q5[ksoftirqd/169]: count 1915, average 434, total 831216
@q5[kworker/169:1]: count 182, average 539, total 98274

@uc: count 2614, average 5536, total 14471462

@q1[openssl]: count 481, average 1641, total 789595
@q1[ksoftirqd/169]: count 14, average 2153, total 30154

@q2[openssl]: count 2107, average 661, total 1394061
@q2[ksoftirqd/169]: count 36, average 780, total 28110


@q4[ksoftirqd/169]: count 158, average 970, total 153285
@q4[openssl]: count 19709, average 971, total 19143611

@q5[openssl]: count 151992, average 432, total 65661167
@q5[ksoftirqd/169]: count 1093, average 438, total 479328

@uc: count 3690, average 11442, total 42223353

@q1[openssl]: count 450, average 1601, total 720753
@q1[ksoftirqd/169]: count 18, average 1814, total 32661

@q2[openssl]: count 2108, average 668, total 1409303
@q2[ksoftirqd/169]: count 52, average 971, total 50534


@q4[openssl]: count 19606, average 968, total 18996310
@q4[ksoftirqd/169]: count 247, average 974, total 240642

@q5[openssl]: count 151320, average 431, total 65349918
@q5[ksoftirqd/169]: count 1730, average 440, total 762164

@uc: count 3094, average 6407, total 19826121

@q1[openssl]: count 447, average 1596, total 713647
@q1[ksoftirqd/169]: count 17, average 2010, total 34172
@q1[kworker/169:1]: count 2, average 15288, total 30577

@q2[openssl]: count 2107, average 668, total 1408082
@q2[ksoftirqd/169]: count 38, average 872, total 33163
@q2[kworker/169:1]: count 3, average 10082, total 30246


@q4[ksoftirqd/169]: count 230, average 955, total 219758
@q4[openssl]: count 19603, average 966, total 18949775
@q4[kworker/169:1]: count 13, average 2755, total 35827

@q5[openssl]: count 151283, average 431, total 65336243
@q5[ksoftirqd/169]: count 1656, average 438, total 726845
@q5[kworker/169:1]: count 91, average 688, total 62677

@uc: count 2508, average 5225, total 13105333

@q1[openssl]: count 285, average 1657, total 472397
@q1[ksoftirqd/169]: count 46, average 3089, total 142111
@q1[swapper/169]: count 163, average 3304, total 538662
@q1[iperf]: count 2, average 11251, total 22502

@q2[openssl]: count 1298, average 685, total 889685
@q2[ksoftirqd/169]: count 95, average 1004, total 95471
@q2[swapper/169]: count 627, average 1070, total 671478
@q2[iperf]: count 2, average 16440, total 32881


@q4[openssl]: count 12009, average 966, total 11603745
@q4[ksoftirqd/169]: count 548, average 1429, total 783544
@q4[swapper/169]: count 7334, average 1609, total 11801425
@q4[iperf]: count 6, average 5879, total 35277

@q5[openssl]: count 92578, average 432, total 40001808
@q5[ksoftirqd/169]: count 4049, average 640, total 2594752
@q5[swapper/169]: count 56427, average 707, total 39928005
@q5[iperf]: count 39, average 1432, total 55867

@uc: count 9499, average 5260, total 49968477
