Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 216, average 1370, total 296084
@q1[ksoftirqd/169]: count 12, average 1702, total 20429

@q2[openssl]: count 1639, average 618, total 1013576
@q2[ksoftirqd/169]: count 52, average 766, total 39869


@q4[openssl]: count 13357, average 952, total 12723325
@q4[ksoftirqd/169]: count 113, average 980, total 110763

@q5[openssl]: count 101253, average 431, total 43663917
@q5[ksoftirqd/169]: count 774, average 442, total 342194

@uc: count 2041, average 6722, total 13720730

@q1[openssl]: count 363, average 1222, total 443668
@q1[ksoftirqd/169]: count 14, average 1862, total 26069

@q2[openssl]: count 1631, average 623, total 1016189
@q2[ksoftirqd/169]: count 51, average 751, total 38312


@q4[openssl]: count 13373, average 952, total 12744316
@q4[ksoftirqd/169]: count 103, average 960, total 98964

@q5[openssl]: count 101399, average 430, total 43699112
@q5[ksoftirqd/169]: count 682, average 437, total 298532

@uc: count 2136, average 7600, total 16233977

@q1[openssl]: count 366, average 1235, total 452364
@q1[ksoftirqd/169]: count 11, average 2313, total 25446
@q1[kworker/169:1]: count 1, average 13035, total 13035

@q2[openssl]: count 1648, average 620, total 1022469
@q2[ksoftirqd/169]: count 40, average 793, total 31751
@q2[kworker/169:1]: count 1, average 10880, total 10880


@q4[openssl]: count 13373, average 955, total 12771811
@q4[ksoftirqd/169]: count 98, average 977, total 95828
@q4[kworker/169:1]: count 1, average 28443, total 28443

@q5[openssl]: count 101337, average 431, total 43718229
@q5[ksoftirqd/169]: count 664, average 444, total 295307
@q5[kworker/169:1]: count 1, average 23955, total 23955

@uc: count 2273, average 7073, total 16078353

@q1[openssl]: count 360, average 1235, total 444701
@q1[ksoftirqd/169]: count 15, average 1920, total 28814
@q1[kworker/169:1]: count 1, average 10980, total 10980

@q2[openssl]: count 1630, average 620, total 1012078
@q2[ksoftirqd/169]: count 57, average 741, total 42246
@q2[kworker/169:1]: count 2, average 4734, total 9468


@q4[ksoftirqd/169]: count 117, average 941, total 110173
@q4[openssl]: count 13355, average 953, total 12728608
@q4[kworker/169:1]: count 3, average 8763, total 26289

@q5[openssl]: count 101244, average 431, total 43637222
@q5[ksoftirqd/169]: count 776, average 443, total 343833
@q5[kworker/169:1]: count 12, average 2145, total 25750

@uc: count 2286, average 7129, total 16297502

@q1[openssl]: count 363, average 1209, total 439159
@q1[ksoftirqd/169]: count 14, average 1659, total 23235
@q1[kworker/169:1]: count 1, average 11992, total 11992

@q2[openssl]: count 1637, average 621, total 1018120
@q2[ksoftirqd/169]: count 49, average 847, total 41546
@q2[kworker/169:1]: count 1, average 10870, total 10870


@q4[openssl]: count 13381, average 953, total 12757105
@q4[ksoftirqd/169]: count 94, average 996, total 93644
@q4[kworker/169:1]: count 1, average 23614, total 23614

@q5[openssl]: count 101448, average 430, total 43701417
@q5[ksoftirqd/169]: count 616, average 439, total 270837
@q5[kworker/169:1]: count 1, average 17994, total 17994

@uc: count 2155, average 6741, total 14527286

@q1[openssl]: count 365, average 1204, total 439741
@q1[ksoftirqd/169]: count 9, average 1880, total 16922
@q1[kworker/169:1]: count 3, average 4411, total 13234

@q2[openssl]: count 1640, average 623, total 1022148
@q2[ksoftirqd/169]: count 45, average 887, total 39915
@q2[kworker/169:1]: count 6, average 1601, total 9609


@q4[openssl]: count 13335, average 957, total 12769343
@q4[ksoftirqd/169]: count 102, average 1051, total 107209
@q4[kworker/169:1]: count 34, average 1471, total 50045

@q5[openssl]: count 101136, average 431, total 43614457
@q5[ksoftirqd/169]: count 700, average 448, total 313808
@q5[kworker/169:1]: count 243, average 498, total 121055

@uc: count 2214, average 8667, total 19190656

@q1[openssl]: count 359, average 1254, total 450216
@q1[ksoftirqd/169]: count 13, average 2020, total 26270
@q1[kworker/169:1]: count 1, average 6542, total 6542

@q2[openssl]: count 1633, average 627, total 1024069
@q2[ksoftirqd/169]: count 48, average 778, total 37351
@q2[kworker/169:1]: count 1, average 6011, total 6011


@q4[openssl]: count 13355, average 959, total 12815660
@q4[ksoftirqd/169]: count 106, average 969, total 102723
@q4[kworker/169:1]: count 1, average 19046, total 19046

@q5[openssl]: count 101292, average 431, total 43662994
@q5[ksoftirqd/169]: count 710, average 437, total 310916
@q5[kworker/169:1]: count 1, average 14197, total 14197

@uc: count 2712, average 13244, total 35919081

@q1[openssl]: count 359, average 1231, total 442245
@q1[ksoftirqd/169]: count 16, average 1720, total 27529
@q1[kworker/169:0]: count 2, average 6377, total 12754

@q2[openssl]: count 1632, average 621, total 1014100
@q2[ksoftirqd/169]: count 53, average 813, total 43126
@q2[kworker/169:0]: count 3, average 2334, total 7003


@q4[openssl]: count 13356, average 956, total 12777459
@q4[ksoftirqd/169]: count 108, average 973, total 105122
@q4[kworker/169:0]: count 12, average 2075, total 24905

@q5[openssl]: count 101239, average 431, total 43641604
@q5[ksoftirqd/169]: count 705, average 439, total 309906
@q5[kworker/169:0]: count 80, average 556, total 44554

@uc: count 2430, average 7264, total 17653646

@q1[openssl]: count 360, average 1219, total 438893
@q1[ksoftirqd/169]: count 12, average 1641, total 19698
@q1[kworker/169:0]: count 2, average 4848, total 9697

@q2[openssl]: count 1633, average 625, total 1021153
@q2[ksoftirqd/169]: count 53, average 780, total 41360
@q2[kworker/169:0]: count 2, average 3011, total 6022


@q4[openssl]: count 13367, average 959, total 12822253
@q4[ksoftirqd/169]: count 98, average 1057, total 103593
@q4[kworker/169:0]: count 2, average 3296, total 6592

@q5[openssl]: count 101371, average 431, total 43708201
@q5[ksoftirqd/169]: count 642, average 444, total 285252
@q5[kworker/169:0]: count 7, average 1660, total 11622

@uc: count 2029, average 6797, total 13792663

@q1[openssl]: count 443, average 1218, total 539776
@q1[ksoftirqd/169]: count 9, average 2421, total 21793
@q1[kworker/169:0]: count 2, average 7464, total 14929

@q2[openssl]: count 1718, average 616, total 1059545
@q2[ksoftirqd/169]: count 49, average 791, total 38786
@q2[kworker/169:0]: count 3, average 4391, total 13174


@q4[openssl]: count 13431, average 955, total 12833848
@q4[ksoftirqd/169]: count 104, average 1015, total 105658
@q4[kworker/169:0]: count 4, average 8754, total 35016

@q5[openssl]: count 101282, average 431, total 43654018
@q5[ksoftirqd/169]: count 718, average 436, total 313151
@q5[kworker/169:0]: count 15, average 2224, total 33363

@uc: count 2156, average 5766, total 12431655

@q1[openssl]: count 363, average 1211, total 439911
@q1[ksoftirqd/169]: count 10, average 2216, total 22162
@q1[kworker/169:0]: count 1, average 14959, total 14959

@q2[openssl]: count 1642, average 620, total 1018863
@q2[ksoftirqd/169]: count 41, average 930, total 38141
@q2[kworker/169:0]: count 2, average 5906, total 11812


@q4[openssl]: count 13382, average 955, total 12786227
@q4[ksoftirqd/169]: count 79, average 999, total 78935
@q4[kworker/169:0]: count 3, average 11000, total 33002

@q5[openssl]: count 101489, average 430, total 43737916
@q5[ksoftirqd/169]: count 525, average 440, total 231012
@q5[kworker/169:0]: count 14, average 2260, total 31640

@uc: count 2225, average 6058, total 13479590

@q1[openssl]: count 364, average 1185, total 431601
@q1[ksoftirqd/169]: count 10, average 1967, total 19677
@q1[kworker/169:0]: count 3, average 6879, total 20639

@q2[openssl]: count 1644, average 620, total 1020506
@q2[ksoftirqd/169]: count 41, average 793, total 32519
@q2[kworker/169:0]: count 4, average 3797, total 15188


@q4[openssl]: count 13382, average 955, total 12791464
@q4[ksoftirqd/169]: count 92, average 1020, total 93878
@q4[kworker/169:0]: count 5, average 6815, total 34075

@q5[openssl]: count 101421, average 430, total 43695588
@q5[ksoftirqd/169]: count 631, average 437, total 276055
@q5[kworker/169:0]: count 16, average 2097, total 33556

@uc: count 2349, average 6815, total 16010397

@q1[openssl]: count 362, average 1213, total 439293
@q1[ksoftirqd/169]: count 13, average 2150, total 27962
@q1[kworker/169:0]: count 3, average 4982, total 14947

@q2[openssl]: count 1631, average 623, total 1017315
@q2[ksoftirqd/169]: count 50, average 767, total 38365
@q2[kworker/169:0]: count 3, average 4094, total 12283


@q4[openssl]: count 13338, average 959, total 12797276
@q4[ksoftirqd/169]: count 122, average 1007, total 122909
@q4[kworker/169:0]: count 3, average 9718, total 29154

@q5[openssl]: count 101165, average 431, total 43654422
@q5[ksoftirqd/169]: count 840, average 440, total 370384
@q5[kworker/169:0]: count 3, average 8094, total 24284

@uc: count 2077, average 5999, total 12460279

@q1[openssl]: count 366, average 1207, total 441770
@q1[ksoftirqd/169]: count 8, average 1947, total 15583
@q1[kworker/169:0]: count 2, average 7298, total 14597

@q2[openssl]: count 1642, average 620, total 1018313
@q2[ksoftirqd/169]: count 45, average 876, total 39444
@q2[kworker/169:0]: count 2, average 6061, total 12123


@q4[openssl]: count 13384, average 956, total 12795697
@q4[ksoftirqd/169]: count 89, average 993, total 88429
@q4[kworker/169:0]: count 2, average 14852, total 29705

@q5[openssl]: count 101434, average 431, total 43747287
@q5[ksoftirqd/169]: count 600, average 438, total 263140
@q5[kworker/169:0]: count 2, average 13495, total 26991

@uc: count 2060, average 6461, total 13309937

@q1[openssl]: count 371, average 1207, total 448061
@q1[ksoftirqd/169]: count 6, average 2513, total 15078
@q1[kworker/169:0]: count 4, average 3729, total 14918

@q2[openssl]: count 1639, average 619, total 1015718
@q2[ksoftirqd/169]: count 45, average 801, total 36048
@q2[kworker/169:0]: count 4, average 2660, total 10640


@q4[openssl]: count 13366, average 961, total 12848691
@q4[ksoftirqd/169]: count 104, average 1034, total 107588
@q4[kworker/169:0]: count 4, average 7639, total 30557

@q5[openssl]: count 101313, average 431, total 43728568
@q5[ksoftirqd/169]: count 735, average 439, total 322991
@q5[kworker/169:0]: count 4, average 5695, total 22783

@uc: count 2255, average 6788, total 15307469

@q1[openssl]: count 372, average 1223, total 455167
@q1[ksoftirqd/169]: count 9, average 1968, total 17714
@q1[kworker/169:0]: count 2, average 5981, total 11963

@q2[openssl]: count 1641, average 620, total 1018863
@q2[ksoftirqd/169]: count 47, average 779, total 36647
@q2[kworker/169:0]: count 3, average 2130, total 6392


@q4[openssl]: count 13367, average 959, total 12821212
@q4[ksoftirqd/169]: count 94, average 994, total 93493
@q4[kworker/169:0]: count 13, average 1633, total 21240

@q5[openssl]: count 101283, average 431, total 43670151
@q5[ksoftirqd/169]: count 636, average 438, total 278998
@q5[kworker/169:0]: count 84, average 532, total 44745

@uc: count 2228, average 6045, total 13469605

@q1[openssl]: count 100, average 1340, total 134066
@q1[swapper/169]: count 259, average 2347, total 607877
@q1[ksoftirqd/169]: count 17, average 2440, total 41487
@q1[kworker/169:0]: count 2, average 9773, total 19547

@q2[openssl]: count 514, average 644, total 331391
@q2[swapper/169]: count 972, average 970, total 943316
@q2[ksoftirqd/169]: count 59, average 1096, total 64687
@q2[kworker/169:0]: count 3, average 3717, total 11151


@q4[openssl]: count 4372, average 964, total 4215692
@q4[ksoftirqd/169]: count 211, average 1464, total 309030
@q4[swapper/169]: count 8961, average 1607, total 14405528
@q4[kworker/169:0]: count 4, average 5180, total 20721

@q5[ksoftirqd/169]: count 1497, average 663, total 993362
@q5[swapper/169]: count 67251, average 714, total 48061723
@q5[kworker/169:0]: count 17, average 1372, total 23334
@q5[openssl]: count 33272, average 1743, total 58009550

@uc: count 10044, average 2847, total 28602741
