Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 261, average 1848, total 482441
@uc: count 2960, average 4819, total 14266785

@q1[openssl]: count 568, average 1537, total 873054
@q1[ksoftirqd/169]: count 32, average 2096, total 67098

@q2[openssl]: count 2510, average 579, total 1455139
@q2[ksoftirqd/169]: count 97, average 696, total 67595


@q4[openssl]: count 26718, average 963, total 25736721
@q4[ksoftirqd/169]: count 371, average 969, total 359703

@q5[ksoftirqd/169]: count 2659, average 432, total 1150712
@q5[openssl]: count 201434, average 432, total 87100200

@uc: count 3326, average 5600, total 18628608

@q1[openssl]: count 571, average 1538, total 878356
@q1[ksoftirqd/169]: count 29, average 2121, total 61516

@q2[openssl]: count 2525, average 582, total 1471556
@q2[ksoftirqd/169]: count 87, average 689, total 59986


@q4[ksoftirqd/169]: count 338, average 952, total 321837
@q4[openssl]: count 26760, average 964, total 25797893

@q5[ksoftirqd/169]: count 2382, average 432, total 1030936
@q5[openssl]: count 201620, average 432, total 87137301

@uc: count 2921, average 5403, total 15784403

@q1[openssl]: count 572, average 1560, total 892489
@q1[ksoftirqd/169]: count 28, average 2057, total 57601
@q1[kworker/169:0]: count 1, average 15599, total 15599

@q2[openssl]: count 2522, average 582, total 1468586
@q2[ksoftirqd/169]: count 91, average 734, total 66820
@q2[kworker/169:0]: count 2, average 5460, total 10920


@q4[openssl]: count 26719, average 963, total 25746742
@q4[ksoftirqd/169]: count 360, average 966, total 347941
@q4[kworker/169:0]: count 16, average 2534, total 40556

@q5[openssl]: count 201438, average 432, total 87128654
@q5[ksoftirqd/169]: count 2574, average 433, total 1116023
@q5[kworker/169:0]: count 124, average 581, total 72142

@uc: count 3072, average 5104, total 15680420

@q1[openssl]: count 569, average 1577, total 897700
@q1[ksoftirqd/169]: count 31, average 2160, total 66985

@q2[openssl]: count 2517, average 581, total 1462584
@q2[ksoftirqd/169]: count 94, average 697, total 65527


@q4[ksoftirqd/169]: count 371, average 961, total 356554
@q4[openssl]: count 26708, average 964, total 25767198

@q5[ksoftirqd/169]: count 2659, average 431, total 1147396
@q5[openssl]: count 201381, average 433, total 87201436

@uc: count 3327, average 9172, total 30518186

@q1[openssl]: count 567, average 1657, total 939863
@q1[ksoftirqd/169]: count 33, average 2029, total 66965

@q2[openssl]: count 2499, average 601, total 1502319
@q2[ksoftirqd/169]: count 94, average 683, total 64281


@q4[openssl]: count 26578, average 967, total 25721715
@q4[ksoftirqd/169]: count 413, average 970, total 400922

@q5[openssl]: count 201114, average 432, total 87067730
@q5[ksoftirqd/169]: count 2977, average 434, total 1294826

@uc: count 3936, average 10646, total 41902996

@q1[openssl]: count 571, average 1631, total 931838
@q1[ksoftirqd/169]: count 30, average 2203, total 66094

@q2[openssl]: count 2515, average 588, total 1481319
@q2[ksoftirqd/169]: count 94, average 709, total 66646


@q4[ksoftirqd/169]: count 378, average 960, total 363032
@q4[openssl]: count 26618, average 966, total 25734541

@q5[ksoftirqd/169]: count 2728, average 432, total 1180873
@q5[openssl]: count 201314, average 432, total 87068712

@uc: count 3041, average 5974, total 18168243

@q1[openssl]: count 410, average 1564, total 641597
@q1[ksoftirqd/169]: count 45, average 3284, total 147820
@q1[swapper/169]: count 143, average 3879, total 554759
@q1[iperf]: count 9, average 4024, total 36218

@q2[openssl]: count 1812, average 584, total 1059519
@q2[ksoftirqd/169]: count 122, average 939, total 114639
@q2[swapper/169]: count 372, average 1095, total 407670
@q2[iperf]: count 15, average 1688, total 25328


@q4[openssl]: count 19118, average 964, total 18431261
@q4[ksoftirqd/169]: count 780, average 1416, total 1104899
@q4[swapper/169]: count 6892, average 1627, total 11214231
@q4[iperf]: count 51, average 1713, total 87405

@q5[openssl]: count 144050, average 432, total 62336431
@q5[ksoftirqd/169]: count 5877, average 621, total 3651165
@q5[swapper/169]: count 53830, average 699, total 37627700
@q5[iperf]: count 356, average 745, total 265359

@uc: count 9424, average 3694, total 34818898
