Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 180, average 1369, total 246565
@q5[openssl]: count 134852, average 430, total 58002530
@q5[ksoftirqd/169]: count 1099, average 443, total 487430
@q5[kworker/169:0]: count 86, average 701, total 60332

@uc: count 2793, average 5642, total 15758294

@q1[openssl]: count 488, average 1517, total 740514
@q1[ksoftirqd/169]: count 15, average 2285, total 34286

@q2[openssl]: count 2071, average 584, total 1209880
@q2[ksoftirqd/169]: count 55, average 758, total 41741
@q2[kworker/169:0]: count 2, average 6662, total 13325


@q4[ksoftirqd/169]: count 138, average 951, total 131280
@q4[openssl]: count 18081, average 952, total 17219856
@q4[kworker/169:0]: count 25, average 2231, total 55785

@q5[openssl]: count 134963, average 430, total 58078133
@q5[ksoftirqd/169]: count 902, average 437, total 394473
@q5[kworker/169:0]: count 191, average 550, total 105204

@uc: count 2493, average 5440, total 13562757

@q1[openssl]: count 437, average 1367, total 597519
@q1[ksoftirqd/169]: count 11, average 2137, total 23514

@q2[openssl]: count 2025, average 580, total 1175405
@q2[ksoftirqd/169]: count 54, average 724, total 39104


@q4[openssl]: count 18076, average 951, total 17206525
@q4[ksoftirqd/169]: count 148, average 993, total 147104

@q5[openssl]: count 135026, average 429, total 58053084
@q5[ksoftirqd/169]: count 994, average 445, total 443074

@uc: count 2433, average 5136, total 12496826

@q1[openssl]: count 432, average 1428, total 616972
@q1[ksoftirqd/169]: count 19, average 2088, total 39680

@q2[openssl]: count 2010, average 577, total 1161549
@q2[ksoftirqd/169]: count 66, average 710, total 46925


@q4[ksoftirqd/169]: count 161, average 928, total 149481
@q4[openssl]: count 18055, average 951, total 17180191

@q5[openssl]: count 134993, average 430, total 58065105
@q5[ksoftirqd/169]: count 1034, average 436, total 451071

@uc: count 2573, average 6849, total 17624320

@q1[openssl]: count 485, average 1573, total 763387
@q1[ksoftirqd/169]: count 19, average 2173, total 41289
@q1[kworker/169:0]: count 3, average 3629, total 10889

@q2[openssl]: count 2076, average 589, total 1224460
@q2[ksoftirqd/169]: count 59, average 810, total 47828
@q2[kworker/169:0]: count 4, average 1938, total 7755


@q4[openssl]: count 18101, average 950, total 17198517
@q4[ksoftirqd/169]: count 145, average 981, total 142293
@q4[kworker/169:0]: count 14, average 1411, total 19758

@q5[openssl]: count 135080, average 429, total 58053707
@q5[ksoftirqd/169]: count 943, average 443, total 418331
@q5[kworker/169:0]: count 90, average 569, total 51235

@uc: count 2878, average 5978, total 17206919

@q1[openssl]: count 431, average 1462, total 630429
@q1[ksoftirqd/169]: count 20, average 2022, total 40447
@q1[kworker/169:0]: count 1, average 16260, total 16260

@q2[openssl]: count 1999, average 584, total 1168886
@q2[ksoftirqd/169]: count 78, average 680, total 53049
@q2[kworker/169:0]: count 1, average 14227, total 14227


@q4[ksoftirqd/169]: count 195, average 939, total 183284
@q4[openssl]: count 18014, average 956, total 17226979
@q4[kworker/169:0]: count 1, average 37621, total 37621

@q5[openssl]: count 134738, average 429, total 57915204
@q5[ksoftirqd/169]: count 1261, average 439, total 554825
@q5[kworker/169:0]: count 2, average 13765, total 27531

@uc: count 2463, average 5525, total 13608178

@q1[openssl]: count 429, average 1468, total 630040
@q1[ksoftirqd/169]: count 18, average 1957, total 35227

@q2[openssl]: count 2005, average 592, total 1187996
@q2[ksoftirqd/169]: count 62, average 715, total 44368
@q2[kworker/169:0]: count 2, average 3301, total 6602


@q4[ksoftirqd/169]: count 154, average 951, total 146549
@q4[openssl]: count 18001, average 954, total 17181025
@q4[kworker/169:0]: count 22, average 1215, total 26746

@q5[openssl]: count 134859, average 429, total 57942872
@q5[ksoftirqd/169]: count 1023, average 446, total 457135
@q5[kworker/169:0]: count 171, average 458, total 78336

@uc: count 2476, average 6070, total 15031216

@q1[openssl]: count 488, average 1608, total 785098
@q1[ksoftirqd/169]: count 17, average 1898, total 32277
@q1[kworker/169:0]: count 1, average 12453, total 12453

@q2[openssl]: count 2052, average 595, total 1222710
@q2[ksoftirqd/169]: count 63, average 825, total 51986
@q2[kworker/169:0]: count 1, average 6021, total 6021


@q4[openssl]: count 17981, average 951, total 17109178
@q4[ksoftirqd/169]: count 177, average 990, total 175340
@q4[kworker/169:0]: count 1, average 15860, total 15860

@q5[openssl]: count 134773, average 429, total 57933435
@q5[ksoftirqd/169]: count 1218, average 441, total 538205
@q5[kworker/169:0]: count 2, average 7128, total 14257

@uc: count 3629, average 11073, total 40185526

@q1[openssl]: count 434, average 1482, total 643399
@q1[ksoftirqd/169]: count 15, average 1975, total 29628

@q2[openssl]: count 2012, average 594, total 1196893
@q2[ksoftirqd/169]: count 56, average 756, total 42350


@q4[openssl]: count 18014, average 954, total 17190665
@q4[ksoftirqd/169]: count 156, average 973, total 151941

@q5[openssl]: count 134984, average 429, total 58042844
@q5[ksoftirqd/169]: count 1067, average 442, total 472014

@uc: count 2988, average 6771, total 20234407

@q1[openssl]: count 429, average 1544, total 662524
@q1[ksoftirqd/169]: count 23, average 2112, total 48579

@q2[openssl]: count 1990, average 596, total 1186535
@q2[ksoftirqd/169]: count 75, average 845, total 63402
@q2[kworker/169:0]: count 2, average 6783, total 13567


@q4[openssl]: count 17949, average 952, total 17099597
@q4[ksoftirqd/169]: count 183, average 972, total 177997
@q4[kworker/169:0]: count 23, average 2323, total 53441

@q5[openssl]: count 134669, average 429, total 57857661
@q5[ksoftirqd/169]: count 1219, average 445, total 542554
@q5[kworker/169:0]: count 179, average 544, total 97502

@uc: count 2511, average 6211, total 15596147

@q1[openssl]: count 479, average 1610, total 771361
@q1[ksoftirqd/169]: count 18, average 2378, total 42809

@q2[openssl]: count 2073, average 595, total 1235396
@q2[ksoftirqd/169]: count 59, average 720, total 42532


@q4[openssl]: count 18065, average 952, total 17199958
@q4[ksoftirqd/169]: count 144, average 962, total 138549

@q5[openssl]: count 135090, average 429, total 58056438
@q5[ksoftirqd/169]: count 947, average 442, total 418651

@uc: count 2505, average 5671, total 14206348

@q1[openssl]: count 437, average 1406, total 614456
@q1[ksoftirqd/169]: count 17, average 1794, total 30499

@q2[openssl]: count 2015, average 580, total 1168778
@q2[ksoftirqd/169]: count 64, average 701, total 44905


@q4[ksoftirqd/169]: count 158, average 932, total 147396
@q4[openssl]: count 18067, average 954, total 17252439

@q5[openssl]: count 134997, average 430, total 58099310
@q5[ksoftirqd/169]: count 1046, average 449, total 470217

@uc: count 2431, average 5257, total 12781544

@q1[openssl]: count 360, average 1453, total 523253
@q1[ksoftirqd/169]: count 81, average 2225, total 180270
@q1[swapper/169]: count 6, average 4074, total 24447
@q1[iperf]: count 3, average 6843, total 20529

@q2[openssl]: count 1634, average 576, total 942491
@q2[ksoftirqd/169]: count 349, average 1000, total 349117
@q2[swapper/169]: count 32, average 1168, total 37401
@q2[iperf]: count 6, average 2908, total 17453


@q4[openssl]: count 14483, average 951, total 13782123
@q4[ksoftirqd/169]: count 1399, average 1415, total 1980574
@q4[swapper/169]: count 2294, average 1555, total 3567654
@q4[iperf]: count 12, average 2393, total 28716

@q5[openssl]: count 108151, average 429, total 46471547
@q5[ksoftirqd/169]: count 9674, average 689, total 6667423
@q5[swapper/169]: count 18131, average 690, total 12510633
@q5[iperf]: count 78, average 815, total 63608

@uc: count 3183, average 30715, total 97768597
