Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 234, average 1406, total 329210
@q1[kworker/169:0]: count 1, average 17854, total 17854

@q2[openssl]: count 2229, average 560, total 1248286
@q2[ksoftirqd/169]: count 121, average 621, total 75254
@q2[kworker/169:0]: count 2, average 7819, total 15639


@q4[ksoftirqd/169]: count 308, average 906, total 279328
@q4[openssl]: count 22506, average 954, total 21472892
@q4[kworker/169:0]: count 15, average 3468, total 52029

@q5[openssl]: count 168023, average 433, total 72760965
@q5[ksoftirqd/169]: count 1890, average 443, total 838075
@q5[kworker/169:0]: count 114, average 710, total 81038

@uc: count 2577, average 5208, total 13421905

@q1[openssl]: count 235, average 1419, total 333611
@q1[ksoftirqd/169]: count 142, average 3402, total 483162
@q1[swapper/169]: count 508, average 3509, total 1783046
@q1[iperf]: count 3, average 8776, total 26329

@q2[openssl]: count 1201, average 557, total 669148
@q2[ksoftirqd/169]: count 189, average 967, total 182938
@q2[swapper/169]: count 697, average 1067, total 743872
@q2[iperf]: count 4, average 3757, total 15028


@q4[openssl]: count 12100, average 953, total 11536421
@q4[ksoftirqd/169]: count 720, average 1444, total 1039781
@q4[swapper/169]: count 9679, average 1630, total 15783688
@q4[iperf]: count 7, average 3292, total 23044

@q5[openssl]: count 90332, average 432, total 39049314
@q5[ksoftirqd/169]: count 5081, average 664, total 3376743
@q5[swapper/169]: count 74636, average 709, total 52952659
@q5[iperf]: count 43, average 982, total 42252

@uc: count 12710, average 5603, total 71222448
