Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 470, average 2532, total 1190244
@q1[ksoftirqd/169]: count 122, average 2577, total 314431

@q2[openssl]: count 1561, average 639, total 998793
@q2[ksoftirqd/169]: count 208, average 672, total 139881


@q4[ksoftirqd/169]: count 2155, average 956, total 2060619
@q4[openssl]: count 39408, average 962, total 37945468

@q5[ksoftirqd/169]: count 16556, average 431, total 7138887
@q5[openssl]: count 308778, average 433, total 133740237

@uc: count 2362, average 6455, total 15248946

@q1[openssl]: count 851, average 2384, total 2029028
@q1[ksoftirqd/169]: count 118, average 2552, total 301211

@q2[openssl]: count 1573, average 639, total 1005211
@q2[ksoftirqd/169]: count 206, average 671, total 138389


@q4[ksoftirqd/169]: count 2283, average 959, total 2191104
@q4[openssl]: count 39671, average 960, total 38093291

@q5[ksoftirqd/169]: count 17567, average 432, total 7591830
@q5[openssl]: count 310827, average 432, total 134463486

@uc: count 1947, average 6229, total 12128761

@q1[openssl]: count 852, average 2447, total 2085231
@q1[ksoftirqd/169]: count 126, average 2651, total 334116

@q2[openssl]: count 1561, average 641, total 1000932
@q2[ksoftirqd/169]: count 202, average 696, total 140597


@q4[openssl]: count 39822, average 960, total 38262958
@q4[ksoftirqd/169]: count 2276, average 980, total 2231796
@q4[kworker/169:2]: count 1, average 37310, total 37310

@q5[ksoftirqd/169]: count 17550, average 431, total 7578120
@q5[openssl]: count 312150, average 432, total 134961695
@q5[kworker/169:2]: count 8, average 4286, total 34293

@uc: count 2039, average 7547, total 15388416

@q1[openssl]: count 855, average 2452, total 2097082
@q1[ksoftirqd/169]: count 139, average 2680, total 372602

@q2[openssl]: count 1562, average 642, total 1003293
@q2[ksoftirqd/169]: count 214, average 678, total 145259


@q4[openssl]: count 40121, average 959, total 38503729
@q4[ksoftirqd/169]: count 2218, average 965, total 2141944

@q5[ksoftirqd/169]: count 17035, average 431, total 7352766
@q5[openssl]: count 314610, average 432, total 136159252

@uc: count 2095, average 7118, total 14912865

@q1[openssl]: count 834, average 2447, total 2040992
@q1[ksoftirqd/169]: count 142, average 2610, total 370646

@q2[openssl]: count 1549, average 642, total 994809
@q2[ksoftirqd/169]: count 244, average 689, total 168129


@q4[ksoftirqd/169]: count 2406, average 950, total 2287214
@q4[openssl]: count 39833, average 961, total 38317377

@q5[ksoftirqd/169]: count 18449, average 432, total 7970559
@q5[openssl]: count 312342, average 868, total 271317324

@uc: count 2551, average 6354, total 16210440

@q1[openssl]: count 865, average 2431, total 2103647
@q1[ksoftirqd/169]: count 142, average 2629, total 373439

@q2[openssl]: count 1559, average 647, total 1008952
@q2[ksoftirqd/169]: count 230, average 659, total 151780


@q4[ksoftirqd/169]: count 2357, average 955, total 2252507
@q4[openssl]: count 40040, average 958, total 38376728

@q5[ksoftirqd/169]: count 18056, average 432, total 7808977
@q5[openssl]: count 313915, average 432, total 135793711

@uc: count 1946, average 6221, total 12107060

@q1[openssl]: count 850, average 2408, total 2047128
@q1[ksoftirqd/169]: count 128, average 2612, total 334388

@q2[openssl]: count 1568, average 638, total 1001067
@q2[ksoftirqd/169]: count 221, average 669, total 147894


@q4[ksoftirqd/169]: count 2330, average 951, total 2216798
@q4[openssl]: count 39987, average 957, total 38305753

@q5[openssl]: count 627344, average 216, total 135598578
@q5[ksoftirqd/169]: count 17903, average 432, total 7736397

@uc: count 1989, average 6289, total 12510194

@q1[openssl]: count 385, average 2500, total 962720
@q1[swapper/169]: count 263, average 2685, total 706312
@q1[ksoftirqd/169]: count 137, average 2772, total 379801
@q1[kworker/169:0]: count 3, average 8075, total 24226

@q2[openssl]: count 682, average 671, total 457680
@q2[ksoftirqd/169]: count 213, average 682, total 145294
@q2[swapper/169]: count 464, average 684, total 317801
@q2[kworker/169:0]: count 4, average 2898, total 11593
@q2[iperf]: count 2, average 6261, total 12523


@q4[openssl]: count 17095, average 966, total 16520596
@q4[swapper/169]: count 11621, average 1073, total 12479033
@q4[ksoftirqd/169]: count 13845, average 1489, total 20623516
@q4[kworker/169:0]: count 14, average 3270, total 45786
@q4[iperf]: count 14, average 3291, total 46078

@q5[openssl]: count 133995, average 432, total 58014258
@q5[swapper/169]: count 91171, average 478, total 43605298
@q5[ksoftirqd/169]: count 109567, average 659, total 72294871
@q5[kworker/169:0]: count 106, average 660, total 69992
@q5[iperf]: count 109, average 662, total 72171

@uc: count 19552, average 2863, total 55988644
