Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 473, average 2415, total 1142662
@q1[ksoftirqd/169]: count 137, average 2615, total 358339

@q2[openssl]: count 1574, average 648, total 1021216
@q2[ksoftirqd/169]: count 209, average 688, total 143866


@q4[openssl]: count 39809, average 969, total 38596460
@q4[ksoftirqd/169]: count 2297, average 974, total 2237477

@q5[openssl]: count 312058, average 430, total 134443284
@q5[ksoftirqd/169]: count 17652, average 433, total 7646036

@uc: count 2105, average 6870, total 14462188

@q1[openssl]: count 885, average 2452, total 2170828
@q1[ksoftirqd/169]: count 154, average 2595, total 399718

@q2[openssl]: count 1575, average 641, total 1011139
@q2[ksoftirqd/169]: count 221, average 713, total 157732


@q4[openssl]: count 40228, average 967, total 38938821
@q4[ksoftirqd/169]: count 2392, average 968, total 2316938

@q5[openssl]: count 315409, average 430, total 135765104
@q5[ksoftirqd/169]: count 18301, average 434, total 7960117

@uc: count 2587, average 6215, total 16078974

@q1[openssl]: count 953, average 2494, total 2376794
@q1[ksoftirqd/169]: count 135, average 2707, total 365579

@q2[openssl]: count 1627, average 644, total 1048953
@q2[ksoftirqd/169]: count 195, average 729, total 142234


@q4[openssl]: count 40513, average 969, total 39278978
@q4[ksoftirqd/169]: count 2126, average 973, total 2070424

@q5[openssl]: count 317491, average 433, total 137500140
@q5[ksoftirqd/169]: count 16349, average 437, total 7151786

@uc: count 3189, average 13399, total 42730949

@q1[openssl]: count 874, average 2424, total 2118929
@q1[ksoftirqd/169]: count 142, average 2707, total 384416
@q1[kworker/169:2]: count 1, average 15519, total 15519

@q2[openssl]: count 1572, average 638, total 1004092
@q2[ksoftirqd/169]: count 225, average 713, total 160590
@q2[kworker/169:2]: count 3, average 4321, total 12964


@q4[ksoftirqd/169]: count 2271, average 967, total 2196774
@q4[openssl]: count 39930, average 967, total 38625833
@q4[kworker/169:2]: count 49, average 1607, total 78750

@q5[openssl]: count 312996, average 430, total 134657780
@q5[ksoftirqd/169]: count 17331, average 435, total 7544847
@q5[kworker/169:2]: count 383, average 486, total 186380

@uc: count 2563, average 6452, total 16537170

@q1[openssl]: count 853, average 2396, total 2044384
@q1[ksoftirqd/169]: count 118, average 2608, total 307837

@q2[openssl]: count 1584, average 641, total 1015619
@q2[ksoftirqd/169]: count 202, average 730, total 147563
@q2[kworker/169:2]: count 1, average 16160, total 16160


@q4[ksoftirqd/169]: count 2231, average 962, total 2147659
@q4[openssl]: count 39850, average 968, total 38577514
@q4[kworker/169:2]: count 3, average 13465, total 40396

@q5[openssl]: count 312367, average 429, total 134173160
@q5[ksoftirqd/169]: count 17074, average 433, total 7402195
@q5[kworker/169:2]: count 21, average 1952, total 40997

@uc: count 2043, average 6991, total 14284303

@q1[openssl]: count 870, average 2414, total 2100644
@q1[ksoftirqd/169]: count 112, average 2529, total 283322

@q2[openssl]: count 1580, average 640, total 1011677
@q2[ksoftirqd/169]: count 202, average 706, total 142712


@q4[ksoftirqd/169]: count 2020, average 962, total 1945121
@q4[openssl]: count 40220, average 966, total 38871737

@q5[openssl]: count 315173, average 429, total 135473704
@q5[ksoftirqd/169]: count 15443, average 432, total 6681205

@uc: count 2000, average 6589, total 13179293

@q1[openssl]: count 889, average 2464, total 2190589
@q1[ksoftirqd/169]: count 138, average 2589, total 357326

@q2[openssl]: count 1606, average 646, total 1038291
@q2[ksoftirqd/169]: count 204, average 660, total 134798


@q4[ksoftirqd/169]: count 2144, average 961, total 2061997
@q4[openssl]: count 40444, average 969, total 39198332

@q5[openssl]: count 317051, average 432, total 137150589
@q5[ksoftirqd/169]: count 16447, average 433, total 7131476

@uc: count 2504, average 6736, total 16868475

@q1[openssl]: count 902, average 2471, total 2228868
@q1[ksoftirqd/169]: count 128, average 2599, total 332761

@q2[openssl]: count 1597, average 647, total 1033987
@q2[ksoftirqd/169]: count 203, average 698, total 141706
@q2[kworker/169:2]: count 2, average 8536, total 17072


@q4[openssl]: count 40373, average 968, total 39115035
@q4[ksoftirqd/169]: count 2186, average 975, total 2132879
@q4[kworker/169:2]: count 50, average 1772, total 88637

@q5[openssl]: count 316498, average 431, total 136552141
@q5[ksoftirqd/169]: count 16799, average 433, total 7279677
@q5[kworker/169:2]: count 395, average 520, total 205638

@uc: count 2076, average 6792, total 14100755

@q1[openssl]: count 752, average 2477, total 1862804
@q1[ksoftirqd/169]: count 130, average 2646, total 343992
@q1[swapper/169]: count 120, average 2917, total 350147
@q1[kworker/169:2]: count 6, average 5348, total 32091

@q2[openssl]: count 1324, average 641, total 849755
@q2[ksoftirqd/169]: count 200, average 684, total 136949
@q2[swapper/169]: count 162, average 727, total 117921
@q2[kworker/169:2]: count 7, average 2212, total 15488


@q4[openssl]: count 33697, average 969, total 32683032
@q4[swapper/169]: count 3317, average 1070, total 3550933
@q4[ksoftirqd/169]: count 5443, average 1307, total 7114742
@q4[kworker/169:2]: count 19, average 2733, total 51936

@q5[openssl]: count 264122, average 433, total 114392444
@q5[swapper/169]: count 25997, average 470, total 12231473
@q5[ksoftirqd/169]: count 42717, average 570, total 24391009
@q5[kworker/169:2]: count 138, average 614, total 84738

@uc: count 6475, average 5235, total 33901672
