Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 482, average 2573, total 1240301
@uc: count 2404, average 5695, total 13691245

@q1[openssl]: count 874, average 2479, total 2167298
@q1[ksoftirqd/169]: count 174, average 2854, total 496675

@q2[openssl]: count 1541, average 637, total 982808
@q2[ksoftirqd/169]: count 260, average 777, total 202201
@q2[kworker/169:1]: count 1, average 37070, total 37070


@q4[openssl]: count 39787, average 964, total 38381517
@q4[ksoftirqd/169]: count 2916, average 976, total 2846860
@q4[kworker/169:1]: count 49, average 1367, total 67026

@q5[ksoftirqd/169]: count 22467, average 434, total 9758290
@q5[openssl]: count 312079, average 434, total 135641546
@q5[kworker/169:1]: count 387, average 471, total 182281

@uc: count 2479, average 6247, total 15487622

@q1[openssl]: count 861, average 2522, total 2171996
@q1[ksoftirqd/169]: count 207, average 2734, total 565986

@q2[openssl]: count 1523, average 635, total 967475
@q2[ksoftirqd/169]: count 292, average 761, total 222418


@q4[openssl]: count 39562, average 964, total 38164454
@q4[ksoftirqd/169]: count 3296, average 993, total 3273012
@q4[kworker/169:1]: count 1, average 23735, total 23735

@q5[ksoftirqd/169]: count 25392, average 434, total 11031226
@q5[openssl]: count 310357, average 435, total 135062102
@q5[kworker/169:1]: count 8, average 2686, total 21489

@uc: count 2272, average 6328, total 14378192

@q1[openssl]: count 877, average 2521, total 2211507
@q1[ksoftirqd/169]: count 199, average 2666, total 530642
@q1[kworker/169:1]: count 1, average 36970, total 36970

@q2[openssl]: count 1537, average 658, total 1012135
@q2[ksoftirqd/169]: count 285, average 671, total 191404
@q2[kworker/169:1]: count 1, average 32912, total 32912


@q4[openssl]: count 39724, average 966, total 38395512
@q4[ksoftirqd/169]: count 3063, average 979, total 3001481
@q4[kworker/169:1]: count 45, average 1468, total 66073

@q5[ksoftirqd/169]: count 23556, average 434, total 10234856
@q5[openssl]: count 311616, average 435, total 135643868
@q5[kworker/169:1]: count 355, average 486, total 172579

@uc: count 2272, average 6602, total 15000122

@q1[openssl]: count 866, average 2473, total 2142323
@q1[ksoftirqd/169]: count 199, average 2603, total 518118
@q1[kworker/169:1]: count 1, average 37010, total 37010

@q2[openssl]: count 1535, average 634, total 973555
@q2[ksoftirqd/169]: count 287, average 756, total 217045
@q2[kworker/169:1]: count 3, average 12633, total 37901


@q4[openssl]: count 39731, average 964, total 38312595
@q4[ksoftirqd/169]: count 3018, average 974, total 2941168
@q4[kworker/169:1]: count 94, average 1195, total 112419

@q5[ksoftirqd/169]: count 23140, average 434, total 10063137
@q5[openssl]: count 311590, average 434, total 135429156
@q5[kworker/169:1]: count 743, average 459, total 341222

@uc: count 2395, average 5625, total 13473913

@q1[openssl]: count 875, average 2484, total 2173865
@q1[ksoftirqd/169]: count 209, average 2672, total 558471

@q2[openssl]: count 1535, average 632, total 971092
@q2[ksoftirqd/169]: count 278, average 761, total 211685
@q2[kworker/169:1]: count 1, average 36769, total 36769


@q4[openssl]: count 39910, average 964, total 38491138
@q4[ksoftirqd/169]: count 3017, average 966, total 2916825
@q4[kworker/169:1]: count 3, average 6529, total 19587

@q5[ksoftirqd/169]: count 23198, average 434, total 10081685
@q5[openssl]: count 312988, average 867, total 271513961
@q5[kworker/169:1]: count 23, average 1030, total 23693

@uc: count 2700, average 7045, total 19023436

@q1[openssl]: count 927, average 2525, total 2341004
@q1[ksoftirqd/169]: count 213, average 2673, total 569528

@q2[openssl]: count 1545, average 640, total 989772
@q2[ksoftirqd/169]: count 275, average 759, total 208729


@q4[ksoftirqd/169]: count 3058, average 962, total 2944465
@q4[openssl]: count 39999, average 965, total 38608968

@q5[ksoftirqd/169]: count 23497, average 434, total 10207466
@q5[openssl]: count 313726, average 434, total 136422084

@uc: count 2575, average 5484, total 14123826

@q1[openssl]: count 871, average 2498, total 2176229
@q1[ksoftirqd/169]: count 193, average 2667, total 514735

@q2[openssl]: count 1516, average 635, total 962806
@q2[ksoftirqd/169]: count 276, average 764, total 211007


@q4[openssl]: count 39699, average 966, total 38374212
@q4[ksoftirqd/169]: count 3093, average 975, total 3018047

@q5[ksoftirqd/169]: count 23814, average 434, total 10348424
@q5[openssl]: count 311350, average 435, total 135467403

@uc: count 2286, average 6074, total 13886586

@q1[openssl]: count 841, average 2479, total 2085362
@q1[ksoftirqd/169]: count 198, average 2617, total 518232

@q2[ksoftirqd/169]: count 286, average 652, total 186520
@q2[openssl]: count 1545, average 663, total 1024895


@q4[openssl]: count 39713, average 968, total 38448059
@q4[ksoftirqd/169]: count 2978, average 973, total 2898964

@q5[openssl]: count 622852, average 217, total 135710782
@q5[ksoftirqd/169]: count 22834, average 435, total 9936479

@uc: count 2358, average 6359, total 14994669

@q1[openssl]: count 863, average 2483, total 2143133
@q1[ksoftirqd/169]: count 184, average 2594, total 477302

@q2[openssl]: count 1536, average 636, total 977647
@q2[ksoftirqd/169]: count 274, average 764, total 209472


@q4[ksoftirqd/169]: count 3032, average 957, total 2902634
@q4[openssl]: count 39645, average 966, total 38329977

@q5[ksoftirqd/169]: count 23296, average 434, total 10112032
@q5[openssl]: count 310894, average 434, total 135215014

@uc: count 2836, average 9339, total 26487235

@q1[ksoftirqd/169]: count 187, average 2592, total 484858
@q1[openssl]: count 944, average 2624, total 2477676

@q2[openssl]: count 1497, average 644, total 965353
@q2[ksoftirqd/169]: count 283, average 765, total 216581


@q4[openssl]: count 39667, average 965, total 38280882
@q4[ksoftirqd/169]: count 3369, average 978, total 3298184

@q5[ksoftirqd/169]: count 25965, average 434, total 11286674
@q5[openssl]: count 311259, average 435, total 135402679

@uc: count 2844, average 8957, total 25475058

@q1[openssl]: count 880, average 2503, total 2203052
@q1[ksoftirqd/169]: count 188, average 2680, total 503895
@q1[kworker/169:1]: count 1, average 36719, total 36719

@q2[openssl]: count 1547, average 638, total 987911
@q2[ksoftirqd/169]: count 281, average 774, total 217697
@q2[kworker/169:1]: count 1, average 33863, total 33863


@q4[openssl]: count 39744, average 964, total 38315032
@q4[ksoftirqd/169]: count 2953, average 968, total 2860075
@q4[kworker/169:1]: count 45, average 1502, total 67597

@q5[ksoftirqd/169]: count 22694, average 434, total 9853043
@q5[openssl]: count 311742, average 434, total 135575214
@q5[kworker/169:1]: count 354, average 485, total 171943

@uc: count 2303, average 6324, total 14564722

@q1[openssl]: count 401, average 2475, total 992490
@q1[ksoftirqd/169]: count 156, average 2730, total 425927
@q1[swapper/169]: count 242, average 2803, total 678487
@q1[kworker/169:1]: count 2, average 7304, total 14608
@q1[iperf]: count 2, average 13805, total 27611

@q2[openssl]: count 726, average 639, total 464245
@q2[swapper/169]: count 408, average 724, total 295759
@q2[ksoftirqd/169]: count 239, average 754, total 180429
@q2[kworker/169:1]: count 4, average 3446, total 13785
@q2[iperf]: count 3, average 9648, total 28944


@q4[openssl]: count 18540, average 966, total 17922609
@q4[swapper/169]: count 9755, average 1061, total 10352394
@q4[iperf]: count 45, average 1248, total 56197
@q4[ksoftirqd/169]: count 14271, average 1455, total 20772995
@q4[kworker/169:1]: count 11, average 1629, total 17921

@q5[openssl]: count 145333, average 434, total 63207672
@q5[iperf]: count 348, average 464, total 161701
@q5[swapper/169]: count 76552, average 476, total 36497051
@q5[kworker/169:1]: count 81, average 537, total 43557
@q5[ksoftirqd/169]: count 112848, average 647, total 73074757

@uc: count 19526, average 2340, total 45703127
