Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 183, average 1495, total 273661
@q5[openssl]: count 135164, average 432, total 58422418
@q5[ksoftirqd/169]: count 847, average 440, total 372965

@uc: count 2717, average 5820, total 15813510

@q1[openssl]: count 386, average 1425, total 550175
@q1[ksoftirqd/169]: count 16, average 1989, total 31832

@q2[openssl]: count 1942, average 576, total 1119956
@q2[ksoftirqd/169]: count 65, average 1180, total 76725


@q4[openssl]: count 17960, average 951, total 17090319
@q4[ksoftirqd/169]: count 183, average 954, total 174673

@q5[openssl]: count 134820, average 431, total 58201232
@q5[ksoftirqd/169]: count 1244, average 439, total 546116

@uc: count 3148, average 13322, total 41940597

@q1[openssl]: count 383, average 1441, total 552283
@q1[ksoftirqd/169]: count 17, average 2217, total 37692

@q2[openssl]: count 1952, average 573, total 1119842
@q2[ksoftirqd/169]: count 60, average 816, total 48992
@q2[kworker/169:1]: count 1, average 36979, total 36979


@q4[openssl]: count 17986, average 948, total 17067745
@q4[ksoftirqd/169]: count 155, average 973, total 150864
@q4[kworker/169:1]: count 12, average 2618, total 31427

@q5[openssl]: count 134949, average 431, total 58220800
@q5[ksoftirqd/169]: count 1024, average 439, total 450073
@q5[kworker/169:1]: count 92, average 622, total 57305

@uc: count 2458, average 5487, total 13489489

@q1[openssl]: count 387, average 1452, total 562069
@q1[ksoftirqd/169]: count 15, average 3227, total 48411

@q2[openssl]: count 1957, average 588, total 1151926
@q2[ksoftirqd/169]: count 56, average 700, total 39252


@q4[ksoftirqd/169]: count 158, average 944, total 149191
@q4[openssl]: count 17996, average 949, total 17095271

@q5[openssl]: count 135004, average 431, total 58195777
@q5[ksoftirqd/169]: count 1066, average 440, total 470103

@uc: count 2471, average 5825, total 14395264

@q1[openssl]: count 386, average 1415, total 546410
@q1[ksoftirqd/169]: count 14, average 2060, total 28845

@q2[openssl]: count 1958, average 590, total 1155523
@q2[ksoftirqd/169]: count 52, average 804, total 41846
@q2[kworker/169:1]: count 1, average 5380, total 5380


@q4[openssl]: count 18002, average 947, total 17050233
@q4[ksoftirqd/169]: count 131, average 953, total 124973
@q4[kworker/169:1]: count 12, average 1820, total 21847

@q5[openssl]: count 135069, average 431, total 58231286
@q5[ksoftirqd/169]: count 872, average 445, total 388090
@q5[kworker/169:1]: count 90, average 487, total 43913

@uc: count 2678, average 5567, total 14909358

@q1[openssl]: count 389, average 1421, total 552845
@q1[ksoftirqd/169]: count 11, average 2583, total 28413

@q2[openssl]: count 1959, average 586, total 1148680
@q2[ksoftirqd/169]: count 52, average 731, total 38014


@q4[ksoftirqd/169]: count 142, average 944, total 134094
@q4[openssl]: count 18008, average 947, total 17070092

@q5[openssl]: count 135024, average 431, total 58238080
@q5[ksoftirqd/169]: count 964, average 437, total 421820

@uc: count 2382, average 5492, total 13083759

@q1[openssl]: count 308, average 1344, total 414218
@q1[ksoftirqd/169]: count 79, average 2579, total 203761
@q1[swapper/169]: count 13, average 5040, total 65525
@q1[iperf]: count 2, average 9658, total 19316

@q2[openssl]: count 1556, average 586, total 912158
@q2[ksoftirqd/169]: count 335, average 1034, total 346576
@q2[swapper/169]: count 66, average 1447, total 95535
@q2[iperf]: count 2, average 5204, total 10409


@q4[openssl]: count 14332, average 952, total 13651092
@q4[ksoftirqd/169]: count 1317, average 1397, total 1839976
@q4[swapper/169]: count 2470, average 1530, total 3779535
@q4[iperf]: count 2, average 5700, total 11401

@q5[openssl]: count 107517, average 431, total 46400876
@q5[ksoftirqd/169]: count 9133, average 678, total 6199236
@q5[swapper/169]: count 19459, average 685, total 13344191
@q5[iperf]: count 7, average 2086, total 14608

@uc: count 3053, average 24177, total 73814339
