Attaching 12 probes...
Tracing latency of network stack funtions. Hit Ctrl-C to end.
@q1[openssl]: count 513, average 2684, total 1377311
@q5[openssl]: count 313995, average 434, total 136532780
@q5[ksoftirqd/169]: count 17869, average 439, total 7846909

@uc: count 2038, average 6410, total 13064059

@q1[openssl]: count 887, average 2535, total 2249174
@q1[ksoftirqd/169]: count 136, average 2651, total 360620

@q2[openssl]: count 1574, average 653, total 1028470
@q2[ksoftirqd/169]: count 216, average 671, total 145003


@q4[openssl]: count 40307, average 964, total 38874691
@q4[ksoftirqd/169]: count 2259, average 968, total 2187023

@q5[openssl]: count 316186, average 434, total 137497810
@q5[ksoftirqd/169]: count 17355, average 439, total 7624924

@uc: count 2039, average 6783, total 13831064

@q1[openssl]: count 885, average 2535, total 2244253
@q1[ksoftirqd/169]: count 143, average 2896, total 414184

@q2[openssl]: count 1589, average 639, total 1016336
@q2[ksoftirqd/169]: count 215, average 805, total 173135


@q4[openssl]: count 40498, average 966, total 39146520
@q4[ksoftirqd/169]: count 2353, average 973, total 2290037

@q5[openssl]: count 317688, average 435, total 138350332
@q5[ksoftirqd/169]: count 18092, average 438, total 7932788

@uc: count 2150, average 6965, total 14975018

@q1[openssl]: count 914, average 2508, total 2292516
@q1[ksoftirqd/169]: count 131, average 2624, total 343860

@q2[ksoftirqd/169]: count 202, average 665, total 134458
@q2[openssl]: count 1623, average 667, total 1083731


@q4[openssl]: count 40877, average 962, total 39339277
@q4[ksoftirqd/169]: count 1953, average 969, total 1893269

@q5[openssl]: count 320536, average 434, total 139361674
@q5[ksoftirqd/169]: count 14947, average 438, total 6551868

@uc: count 2296, average 6665, total 15303496

@q1[openssl]: count 904, average 2535, total 2291825
@q1[ksoftirqd/169]: count 118, average 2595, total 306211

@q2[openssl]: count 1607, average 658, total 1058116
@q2[ksoftirqd/169]: count 187, average 675, total 126327


@q4[ksoftirqd/169]: count 1986, average 963, total 1913472
@q4[openssl]: count 40765, average 963, total 39293635

@q5[openssl]: count 319719, average 434, total 139048503
@q5[ksoftirqd/169]: count 15260, average 438, total 6684474

@uc: count 2365, average 5826, total 13780200

@q1[openssl]: count 871, average 2504, total 2181808
@q1[ksoftirqd/169]: count 123, average 2720, total 334652

@q2[openssl]: count 1598, average 651, total 1041594
@q2[ksoftirqd/169]: count 200, average 684, total 136817


@q4[openssl]: count 40674, average 964, total 39230521
@q4[ksoftirqd/169]: count 2110, average 990, total 2090312

@q5[openssl]: count 318976, average 434, total 138683586
@q5[ksoftirqd/169]: count 16247, average 439, total 7137560

@uc: count 2014, average 6008, total 12100867

@q1[openssl]: count 978, average 2580, total 2524004
@q1[ksoftirqd/169]: count 131, average 2710, total 355049

@q2[openssl]: count 1600, average 665, total 1064218
@q2[ksoftirqd/169]: count 197, average 672, total 132434


@q4[openssl]: count 40765, average 963, total 39279295
@q4[ksoftirqd/169]: count 2314, average 984, total 2278638
@q4[kworker/169:1]: count 1, average 26190, total 26190

@q5[openssl]: count 319723, average 434, total 139024133
@q5[ksoftirqd/169]: count 17854, average 439, total 7844931
@q5[kworker/169:1]: count 8, average 3113, total 24907

@uc: count 2556, average 15079, total 38543354

@q1[openssl]: count 1026, average 2551, total 2617861
@q1[ksoftirqd/169]: count 137, average 2769, total 379487

@q2[openssl]: count 1641, average 648, total 1064280
@q2[ksoftirqd/169]: count 190, average 674, total 128083


@q4[openssl]: count 41316, average 964, total 39858240
@q4[ksoftirqd/169]: count 2136, average 990, total 2115193

@q5[openssl]: count 323808, average 435, total 140900660
@q5[ksoftirqd/169]: count 16457, average 438, total 7216418

@uc: count 2636, average 9524, total 25105626

@q1[openssl]: count 1000, average 2528, total 2528935
@q1[ksoftirqd/169]: count 137, average 2859, total 391747

@q2[openssl]: count 1629, average 629, total 1025011
@q2[ksoftirqd/169]: count 194, average 822, total 159560


@q4[ksoftirqd/169]: count 2159, average 961, total 2076151
@q4[openssl]: count 41321, average 964, total 39853319

@q5[openssl]: count 323967, average 434, total 140862201
@q5[ksoftirqd/169]: count 16599, average 439, total 7303329

@uc: count 1945, average 6474, total 12591955

@q1[ksoftirqd/169]: count 129, average 2493, total 321670
@q1[openssl]: count 928, average 2516, total 2335437

@q2[openssl]: count 1598, average 650, total 1039362
@q2[ksoftirqd/169]: count 193, average 672, total 129776
@q2[kworker/169:1]: count 2, average 19281, total 38563


@q4[openssl]: count 40762, average 963, total 39293917
@q4[ksoftirqd/169]: count 2231, average 964, total 2152624
@q4[kworker/169:1]: count 54, average 1448, total 78204

@q5[openssl]: count 319624, average 434, total 139024512
@q5[ksoftirqd/169]: count 17160, average 439, total 7535720
@q5[kworker/169:1]: count 425, average 486, total 206743

@uc: count 1973, average 6448, total 12723437

@q1[openssl]: count 692, average 2570, total 1778948
@q1[ksoftirqd/169]: count 142, average 2721, total 386508
@q1[swapper/169]: count 147, average 3007, total 442120

@q2[openssl]: count 1177, average 661, total 778308
@q2[ksoftirqd/169]: count 218, average 681, total 148552
@q2[swapper/169]: count 208, average 815, total 169542
@q2[kworker/169:1]: count 1, average 36899, total 36899


@q4[openssl]: count 30194, average 964, total 29125128
@q4[swapper/169]: count 5404, average 1055, total 5703687
@q4[ksoftirqd/169]: count 7260, average 1368, total 9936877
@q4[kworker/169:1]: count 48, average 1506, total 72306

@q5[openssl]: count 236824, average 437, total 103502493
@q5[swapper/169]: count 42519, average 473, total 20113334
@q5[kworker/169:1]: count 381, average 485, total 184973
@q5[ksoftirqd/169]: count 57131, average 620, total 35471372

@uc: count 9763, average 4030, total 39346671
